total_population,california_county,longitude,latitude,ces_4_0_percentile,low_birth_weight_pctl,cardiovascular_disease_pctl,education_pctl,poverty_pctl,unemployment_pctl
1041,Fresno ,-119.6918625,36.8804748,20.4,91.28,25.5,14.78,5.35,17.11
2271,Los Angeles,-118.6340417,34.176253,20.39,2.75,68.71,22.77,4.02,46.99
5517,Butte ,-121.8375293,39.7670771,20.37,32.76,21.21,40.81,57.44,3.21
9421,Solano ,-122.1666634,38.2544469,20.36,55.38,21.14,19.75,2.34,8.69
2653,Alameda ,-122.2510667,37.8260219,20.35,6.94,22.67,29.68,48.44,8.69
3505,Alameda ,-122.0858459,37.5819265,20.34,82.04,72.78,30.03,0.5,45.78
2455,Sonoma ,-123.1933099,38.6435073,20.32,33.73,13.91,24.6,51.57,51.26
4160,Alameda ,-121.9976615,37.544306,20.31,93.28,32.42,11.35,13.04,17.11
2712,San Francisco,-122.4098067,37.7909959,20.3,62.39,0.34,22.77,29.46,21.11
4069,Los Angeles,-118.4000483,34.1321322,20.28,23.27,38.32,3.87,11.95,82.33
3789,San Diego,-116.9791564,32.7256572,20.27,55.85,37.59,16.79,28.42,80.39
2988,San Mateo,-122.2864296,37.5615414,20.26,37.02,24.44,11.35,21.27,23.75
4915,Sonoma ,-122.6258528,38.2010719,20.25,10.41,63.31,15.24,7.55,39.21
8070,Kern ,-119.1422863,35.3608118,20.23,37.02,43.41,27.2,8.07,66.61
3366,Riverside ,-116.5368326,33.8522106,20.22,42.52,61.25,32.16,52.88,65.63
6050,Sonoma ,-123.1049627,38.7861401,20.21,56.35,41.85,37.28,33.77,4.89
3048,Alameda ,-122.0081115,37.5371537,20.2,73.33,28.45,8.99,1.65,22.57
3308,Alameda ,-121.9198352,37.482983,20.18,70.81,26.67,25.06,1.37,22.57
5134,Los Angeles,-118.1984139,34.6069598,20.17,2.86,71.3,38.85,22.22,67.48
8199,Sonoma ,-122.7584138,38.4432933,20.16,20.52,42.6,53.13,52.88,21.11
3745,Kern ,-119.1188846,35.390736,20.15,18.8,59.82,17.79,39.4,65.63
5014,Los Angeles,-118.122827,33.8138403,20.13,27.12,33,26.94,11.44,2.73
6199,Monterey ,-121.8548464,36.5941325,20.12,6.62,9.73,59.11,59.23,21.11
1613,Sacramento ,-121.4812453,38.5455452,20.11,15.87,36,15.24,4.91,40.6
10015,Sacramento ,-121.4423204,38.3865578,20.1,86.35,63.4,41.23,20.38,68.4
3382,Santa Cruz,-121.9911494,36.9745749,20.08,33.95,28.45,42.66,47.11,46.99
4916,San Diego,-116.9947059,32.7881451,20.07,25.21,23.94,13.11,42.41,29.41
4848,Sonoma ,-122.6913822,38.4427045,20.06,4.8,32.79,24.6,42.9,37.71
5029,Monterey ,-121.8319794,36.6034308,20.05,84.53,47.18,43.77,59.52,7.14
3487,Tuolumne ,-119.6407227,37.9494993,20.03,64.78,73.65,28.08,52.26,39.21
4822,San Francisco,-122.4434663,37.7096646,20.02,46.77,11.84,69.2,29.46,13.18
3913,Contra Costa,-122.3121629,37.9340267,20.01,72.32,15.1,3.52,13.52,3.58
3285,Sacramento ,-121.3948906,38.7139046,19.99,97.06,69.88,55.34,39.62,17.11
3869,Sacramento ,-121.5189732,38.6614448,19.98,77.94,80.67,22.22,22.01,13.18
4294,Orange ,-117.6066076,33.4308537,19.97,2.84,41.4,14.17,30.46,10.66
6491,Santa Clara,-121.8239467,37.2635211,19.96,45.87,29.45,50.52,18.71,10.66
7267,Los Angeles,-117.9753443,33.9569184,19.94,6.89,57.75,26.42,12.45,14.39
5982,Los Angeles,-118.1269528,34.1384503,19.93,0.56,14.18,0.42,18.18,35.02
5524,Santa Clara,-122.0743461,37.4012062,19.92,25.9,17.34,8.42,21.27,32.27
3189,Los Angeles,-118.3650891,34.116659,19.91,2.95,27.33,15.78,35.57,81.01
3322,San Diego,-116.8935971,33.0328545,19.89,26.64,48.48,59.77,28.17,84.58
4028,San Diego,-117.1397621,32.9209153,19.88,69.35,31.24,47.51,45.2,49.86
10048,Riverside ,-117.1043423,33.4732265,19.87,28.36,86.63,20.29,24.42,8.69
2779,Fresno ,-119.0010211,37.2229999,19.86,67.56,19.78,29.68,22.93,92.88
3665,Santa Cruz,-122.0412823,36.9697003,19.84,13.91,21.44,7.4,47.11,49.86
3207,San Diego,-117.1518924,32.7529964,19.83,1.55,17.07,25.06,53.87,11.87
5517,Sacramento ,-121.4333155,38.4459816,19.82,88.76,98.74,44.34,38.57,53.89
5517,Los Angeles,-118.2221613,34.6227294,19.81,87.02,64.69,38.13,14.27,21.11
4195,Placer ,-121.2990485,38.783729,19.79,39.89,83.64,21.67,3.33,4.89
2606,Sonoma ,-122.97248569999999,38.6117558,19.78,19,13.27,44.34,31.55,NA
3686,Santa Clara,-122.0804482,37.3908176,19.77,52.36,12.56,20.86,38.57,8.69
3416,Santa Clara,-121.8246272,37.2411193,19.76,69.68,43.58,29.68,10.14,43.09
2380,Orange ,-118.0283992,33.7225855,19.74,2.35,23.59,20.29,37.4,26.86
9543,Orange ,-117.7919997,33.9056824,19.73,38.18,31.09,23.3,6.28,21.11
8127,Santa Barbara,-119.7302749,34.4120592,19.72,14.22,1.28,63.01,51.75,NA
3182,Trinity ,-123.2643313,40.535597,19.7,26.64,76.38,19.29,78.88,NA
2026,Ventura ,-119.1956252,34.4205324,19.69,0.19,11.84,41.85,38.13,29.41
7248,Santa Cruz,-121.9249795,36.9870654,19.68,73.07,5.58,21.37,29.74,11.87
3874,Los Angeles,-118.2230412,34.6382723,19.67,72.85,43.02,41.23,13.52,33.58
3204,Orange ,-117.7535469,33.6016816,19.65,21.44,1.36,13.67,44.41,78.33
6342,Orange ,-117.7046343,33.649152,19.64,23.66,40.25,2.71,10.44,9.72
4175,Shasta ,-121.7413167,40.4793626,19.63,10.41,69.79,49.19,60.01,32.27
6043,Contra Costa,-122.2510378,37.9837578,19.62,17.36,33.67,40.07,28.17,52.52
8108,Sacramento ,-121.4340912,38.4284513,19.6,26.07,76.76,35.54,10.9,63.42
4110,Orange ,-117.6944778,33.6397121,19.59,45.06,52.16,2.71,6.92,60.57
6437,San Diego,-117.3150563,33.2501756,19.58,43.23,15.78,77.59,44.41,78.33
2233,Solano ,-122.2081589,38.1138506,19.57,97.45,54.71,26.42,14.79,7.77
6018,Fresno ,-119.6500718,36.7942655,19.55,69.16,4.62,31.7,15.59,32.27
6809,Alameda ,-121.7756214,37.6712489,19.54,22.4,26.89,25.06,6.73,22.57
3028,Orange ,-117.7847809,33.542518,19.53,38.97,12.23,22.22,22.93,41.84
3787,Los Angeles,-118.1107586,34.1081475,19.52,20.27,9.57,32.62,21.51,46.99
5606,Nevada ,-121.2138243,39.210354,19.5,52.01,19.35,13.67,59.08,58.36
3984,San Bernardino,-117.6226567,34.3550726,19.49,63.54,68.27,38.13,46.39,45.78
4965,Placer ,-121.0699172,38.9814721,19.48,79.19,29.45,12.02,28.17,NA
6689,San Luis Obispo,-120.6426906,35.4713741,19.47,50.19,16.48,22.22,54.65,22.57
3335,Ventura ,-118.9022684,34.1808192,19.45,2.53,42.4,30.41,43.14,25.23
4194,Riverside ,-116.314579,33.7315855,19.44,61.71,7.89,33.49,66.11,36.44
5986,Sacramento ,-121.5503432,38.5037812,19.43,42.52,58.64,29.3,23.17,41.84
4440,Sonoma ,-122.898855,38.468933,19.42,20.27,11.34,8.42,48.73,81.69
3619,Riverside ,-116.3212439,33.7509498,19.4,73.51,14.74,15.78,39.4,81.01
3115,San Mateo,-122.4443609,37.7054512,19.39,65.83,42.22,64.52,16.32,3.58
1413,Napa ,-122.5282377,38.6339801,19.38,NA,15.67,61.35,16.56,NA
6182,Alameda ,-121.7489971,37.6849518,19.36,43.08,26.48,21.37,27.35,4.89
5424,Santa Barbara,-119.7525641,34.4464541,19.35,69.53,1.73,17.79,29.03,6.3
4100,San Mateo,-122.4317733,37.7021372,19.34,94.51,10.48,44.94,13.73,51.26
3434,Orange ,-117.7649096,33.7636962,19.33,87.77,8.19,17.79,12.45,55.02
8376,San Mateo,-122.3898031,37.5815575,19.31,17.36,5.86,33.89,9.85,36.44
4670,Riverside ,-117.0855219,33.4711629,19.3,62.39,86.63,24.6,4.57,44.35
1445,Lassen ,-120.5937208,40.8643392,19.29,NA,32.32,27.61,59.08,NA
4991,Sacramento ,-121.5338651,38.4908393,19.28,89.12,58.64,19.75,35.93,26.86
6464,San Mateo,-122.4753009,37.6486936,19.26,90.39,15.15,23.3,11.27,0.64
7091,Los Angeles,-118.4870567,34.4394521,19.25,23.66,30.75,26.94,9.46,35.02
4946,Sacramento ,-121.2669975,38.6894179,19.24,23.27,45.54,30.41,58.23,35.02
6712,San Luis Obispo,-120.6715959,35.609769,19.23,30.84,23.47,46.51,47.32,0.47
5465,Santa Clara,-122.0521886,37.333367,19.21,53.46,1.57,20.29,21.51,2.29
5480,Contra Costa,-122.0560841,37.9387253,19.2,52.01,5.43,19.29,22.22,10.66
4694,Santa Clara,-121.8680063,37.4597212,19.19,98.83,35.56,28.08,10.14,32.27
7883,San Diego,-117.1744455,33.1663173,19.18,57.56,21.87,40.07,9.27,53.89
4193,Ventura ,-119.2427572,34.2948152,19.16,28.96,14.61,19.75,52.11,37.71
9921,San Diego,-117.3079977,33.2136656,19.15,24.57,14.21,25.89,24.17,44.35
4788,San Mateo,-122.2036897,37.4321641,19.14,67.37,5.96,4.67,11.03,52.52
2625,Butte ,-121.5758491,39.7841664,19.13,27.92,74.7,37.28,45.97,NA
3247,Orange ,-117.6770403,33.6244283,19.11,43.79,57.25,39.21,10.72,14.39
5204,Marin ,-122.5368593,37.970285,19.1,14.22,18.17,36.18,28.86,9.72
7093,San Diego,-117.2174731,33.1321296,19.09,5.95,17.58,57.24,52.11,3.21
6746,Santa Clara,-121.89284,37.2931927,19.07,53.85,33.92,24.12,4.02,49.86
1339,Sacramento ,-121.339287,38.4381518,19.06,69.99,47.76,65.53,33.2,23.75
6901,Marin ,-122.5475788,37.9988992,19.05,30.84,23.73,46.81,50.01,83.22
4178,Sacramento ,-121.2010755,38.6652033,19.04,78.21,44.64,6.95,23.17,26.86
7862,Riverside ,-117.1030729,33.4952197,19.02,22.74,86.63,20.86,20.1,46.99
5229,Humboldt ,-124.1072319,40.8053674,19.01,5.68,69.11,44.65,63.64,74.74
2432,San Diego,-116.9069289,32.794632,19,56.35,32.71,36.18,27.85,41.84
2826,San Diego,-117.2360535,33.237727,18.99,51.01,30.53,41.6,31.73,13.18
4007,Alameda ,-122.2574628,37.8482107,18.97,37.02,14.28,20.29,36.42,10.66
4188,Mendocino ,-123.5431611,38.8883615,18.96,3.48,54.4,52.13,52.53,58.36
3125,Santa Clara,-121.9734997,37.3461125,18.95,10.26,28.83,48.29,12.16,26.86
3936,Nevada ,-121.0072079,39.160347,18.94,17.21,35.18,11.35,45.36,58.36
4752,Santa Clara,-121.9622644,37.3378469,18.92,48.77,41.3,30.87,25.25,22.57
4371,San Mateo,-122.4859426,37.6364758,18.91,87.09,30.03,17.79,21.72,48.26
3774,San Mateo,-122.20315,37.4227203,18.9,16.37,2.99,3.52,21.72,36.44
4807,San Diego,-117.1785782,32.6973819,18.89,15.36,3.43,16.21,17.19,55.02
3840,Los Angeles,-118.4122005,34.0444598,18.87,6.51,53.03,3.11,4.91,23.75
4157,San Diego,-117.1956419,32.7878017,18.86,38.49,12.23,18.81,17.19,40.6
2635,Riverside ,-117.3455477,33.9416673,18.85,16,47.32,18.36,5.09,14.39
6966,Los Angeles,-118.7795834,34.1504051,18.84,19.78,36.49,14.17,8.98,45.78
4309,San Diego,-117.2317331,33.1575866,18.82,3.19,27.82,26.94,29.21,72.53
4856,Solano ,-121.9655186,38.3258768,18.81,68.41,68.1,17.25,17.71,49.86
2599,Los Angeles,-118.3532786,34.4595477,18.8,39.89,32.49,29.68,4.57,18.31
4585,San Bernardino,-116.7540769,34.2724679,18.78,66.28,92.92,33.49,67.01,64.51
7393,Santa Clara,-121.9571425,37.330263,18.77,45.06,11.65,21.37,16.04,25.23
5418,Ventura ,-119.1820881,34.254839,18.76,25.43,14.44,21.37,23.66,58.36
2885,Shasta ,-122.3147793,40.5547633,18.75,26.64,85.98,19.29,27.35,10.66
5115,San Diego,-117.3081967,33.175329,18.73,46.77,12.99,14.17,32.49,35.02
3403,Contra Costa,-122.0148138,37.9572014,18.72,80.99,35.23,22.77,24.92,32.27
8999,San Mateo,-122.3672183,37.4513441,18.71,26.87,5.96,52.87,24.72,11.87
4927,Shasta ,-122.3138239,40.5793577,18.7,24.31,60.21,30.87,50.68,23.75
3960,San Diego,-117.3272179,33.2187427,18.68,13.55,17.5,42.66,65.7,26.86
4530,San Diego,-117.1278103,32.7912089,18.67,20.89,4.32,16.79,15.59,72.53
6540,Los Angeles,-118.205989,34.1691011,18.66,14.01,22.59,25.89,3.33,35.02
4966,Sonoma ,-122.8131351,38.6062691,18.65,32.97,16.33,25.5,12.16,6.3
2446,Riverside ,-117.5246107,33.9024569,18.63,13.5,47.64,40.07,18.91,53.89
4722,Santa Clara,-121.7889643,37.3206847,18.62,85.31,21.04,60.15,14.05,18.31
1479,Santa Cruz,-121.6753872,36.9339389,18.61,4.54,22.4,64.26,33.2,8.69
5267,San Francisco,-122.4477884,37.7741958,18.6,18.57,13.16,24.12,31.55,56.19
3781,Sacramento ,-121.2333489,38.5533886,18.58,18.8,90.62,19.75,24.17,13.18
4864,Sacramento ,-121.3743962,38.5863007,18.57,1.13,53.94,8.42,9.27,19.59
6916,San Diego,-117.2369006,33.1719277,18.56,26.87,30.21,7.4,36.55,10.66
5885,Placer ,-121.1180058,38.9192661,18.55,10.19,36.83,54.21,38.91,0.47
4780,Los Angeles,-118.5910501,34.1488008,18.53,10.85,43.71,24.6,18.71,60.57
5090,Santa Clara,-121.9858241,37.3268108,18.52,32.76,23.13,30.87,12.45,9.72
5535,Sacramento ,-121.2391074,38.6490292,18.51,1.57,45.97,15.24,39.4,41.84
8067,Orange ,-117.6052417,33.4071994,18.49,2.39,39.12,22.77,30.29,59.38
7389,Placer ,-121.3225905,38.7573511,18.48,47.1,69.74,19.29,39.21,76.69
8493,Tuolumne ,-120.2986345,38.0191545,18.47,19.59,72.62,33.49,32.49,35.02
6065,Los Angeles,-118.68469640000001,34.115237,18.46,28.07,17.07,14.78,20.6,32.27
3874,Orange ,-118.0199636,33.7372031,18.44,11.18,31.46,33.49,18.18,25.23
3623,Los Angeles,-118.0861118,34.120367,18.43,27.92,25.87,31.36,19.89,9.72
3625,Santa Clara,-121.7892724,37.3276397,18.42,91.39,37.87,55.34,23.17,44.35
3978,Riverside ,-116.4711902,33.8269186,18.41,52.85,65.45,64.65,60.21,11.87
6272,Santa Barbara,-119.8606431,34.4130776,18.39,63.32,19.52,50.97,99.92,89.19
6447,Los Angeles,-118.509738,34.136387,18.38,39.89,7.34,23.3,9.46,36.44
2741,Contra Costa,-122.3022455,37.9089588,18.37,17.36,19.48,4.67,35.75,29.41
5620,Alameda ,-121.92668690000001,37.5313765,18.36,67.17,37.99,8.42,2.2,45.78
7487,Santa Clara,-122.0226572,37.3166376,18.34,44.47,5,4.67,3.73,67.48
6575,Santa Clara,-122.0260528,37.3573031,18.33,95.01,11.63,5.86,11.03,17.11
6295,Los Angeles,-118.577517,34.4525395,18.32,18.57,22.23,0.04,2.34,33.58
2883,Riverside ,-116.4495502,33.826972,18.31,3.57,62.41,50.97,50.01,37.71
5386,Los Angeles,-118.5628759,34.4493505,18.29,28.36,14.18,19.75,16.32,65.63
5009,Los Angeles,-118.1094908,33.8262637,18.28,32.97,47.88,34.38,10.9,6.3
3535,Sonoma ,-122.7070355,38.4483381,18.27,1.39,46.36,10.31,47.5,7.77
6768,Santa Clara,-122.0233152,37.3302918,18.26,55.07,4.72,2.3,3.54,53.89
3012,San Mateo,-122.3981723,37.5892866,18.24,39.2,6.33,21.37,20.95,7.77
4786,Santa Clara,-121.8767483,37.3828815,18.23,47.4,29.89,51.23,2.73,23.75
3644,San Francisco,-122.4262823,37.7261197,18.22,50.49,16.56,56.73,34.48,23.75
2895,Los Angeles,-118.4526783,33.9983793,18.2,5.12,15.93,NA,30.78,7.14
5244,San Francisco,-122.5061466,37.7613974,18.19,62.98,4.44,35.88,35.57,17.11
4306,Orange ,-117.8028407,33.780868,18.18,30.84,10.08,37.65,23.66,36.44
3103,Los Angeles,-118.1823685,34.1648035,18.17,47.59,1.65,5.1,6.73,8.69
6024,Los Angeles,-118.2526054,34.2510958,18.15,25.21,26.41,22.22,13.52,15.84
5187,Santa Clara,-121.8670355,37.2604228,18.14,25.66,15.15,44.34,43.33,33.58
3408,Santa Clara,-122.0049293,37.3303283,18.13,28.07,15.99,5.1,8.38,3.21
2399,Los Angeles,-118.5164043,34.4435485,18.12,72.85,58.08,11.35,4.4,17.11
5322,Mendocino ,-123.2073085,39.3242759,18.1,16.37,43.08,33.89,51.57,58.36
4352,Santa Cruz,-121.9458186,36.9784081,18.09,19.93,30.21,15.78,52.41,0.33
3998,Riverside ,-116.4669443,33.8341094,18.08,5.57,65.45,53.87,63.52,39.21
5180,San Diego,-116.8631385,32.8179291,18.07,19.78,41.24,46.51,40.55,18.31
6155,San Diego,-117.2243397,32.8039041,18.05,34.39,12.99,12.55,47.11,15.84
5431,Los Angeles,-118.1387992,33.7556821,18.04,34.77,27.02,16.79,9.85,49.86
3198,Orange ,-117.9672387,33.663539,18.03,42.52,40.19,35.22,27.56,52.52
4088,Los Angeles,-118.4943488,34.0412036,18.02,81.88,5.36,4.21,7.83,63.42
5302,Riverside ,-116.4887516,33.9732868,18,61.21,77.37,54.42,78.63,NA
8917,Orange ,-117.7951518,33.70863,17.99,29.46,4.59,13.67,35.57,15.84
5211,San Francisco,-122.4807924,37.7624848,17.98,43.55,10.9,38.85,30.46,4.89
7756,San Diego,-117.0696419,33.0328463,17.97,67.17,4.36,10.31,33.54,21.11
7099,San Diego,-117.2649644,33.0221644,17.95,31.33,9.11,24.12,27.56,41.84
5971,Santa Clara,-122.0408528,37.3285223,17.94,53.16,8.1,6.95,15.33,9.72
5039,Santa Clara,-121.6732158,37.1141601,17.93,27.92,58.92,38.85,10.14,43.09
4158,Santa Clara,-121.9714315,37.3314684,17.91,78.21,25.95,4.67,3.18,25.23
4488,San Diego,-116.9795653,32.8477575,17.9,18.57,30.17,43.41,16.56,28.2
5854,San Diego,-117.2219519,32.7430417,17.89,16,0.71,30.41,27.35,53.89
9755,Riverside ,-117.1229937,33.5472159,17.88,11.24,70.6,19.29,35.15,65.63
3636,Orange ,-117.593146,33.4194887,17.86,24.08,48.22,16.21,23.66,53.89
4418,Alameda ,-122.0464869,37.5647793,17.85,82.76,40.48,14.78,4.4,26.86
3841,San Diego,-117.1487913,32.9166879,17.84,78.56,31.24,40.07,12.16,28.2
6480,San Diego,-116.9434877,32.7472342,17.83,10.94,7.28,43.77,41.03,69.98
7457,Sonoma ,-122.660775,38.4493765,17.81,14.49,30.17,28.83,46.61,11.87
4280,Marin ,-122.5305318,37.9815305,17.8,11.95,25.87,27.2,25.72,2.29
3935,Los Angeles,-118.1618264,33.7618269,17.79,22.25,9,40.07,48.58,35.02
10588,Riverside ,-117.1151886,33.6252032,17.78,36.14,78.36,27.61,41.48,87.39
12628,Riverside ,-117.5567013,33.8282363,17.76,30.84,79.3,31.7,8.24,29.41
3811,Los Angeles,-118.3567733,34.1291853,17.75,12.77,4.4,3.87,15.59,74.1
7291,Alameda ,-121.9630732,37.5500775,17.74,71.03,48.22,2.3,7.24,5.57
1142,Plumas ,-121.0251013,39.8314906,17.73,NA,22.05,19.75,59.08,91.55
1818,San Diego,-117.0160101,33.078589,17.71,8.15,42.49,30.41,29.46,19.59
4556,Mendocino ,-123.2304257,39.1424071,17.7,1.68,39.62,22.77,48.2,6.3
4503,Madera ,-119.6159177,37.3197594,17.69,16.63,8.57,47.77,59.52,17.11
5137,Sacramento ,-121.1811222,38.6508815,17.68,28.07,50.56,12.02,9.46,46.99
5188,Alameda ,-121.7689116,37.7347438,17.66,40.94,34.18,12.02,8.68,30.88
6330,Solano ,-121.9428965,38.3334133,17.65,19,68.1,42.29,15.03,55.02
7375,Los Angeles,-118.3791618,33.8620063,17.64,23.06,35.9,6.52,1.37,5.57
7193,Los Angeles,-117.816738,33.9789045,17.62,9.19,27.63,15.78,24.92,15.84
3908,Amador ,-120.5707489,38.4649441,17.61,3.4,50.56,28.45,34.7,93.49
5554,Contra Costa,-122.10407,37.8896916,17.6,3.84,18.13,26.94,20.6,60.57
2314,Los Angeles,-117.8726572,34.0386078,17.59,20.67,24.1,23.66,18.44,11.87
7573,San Bernardino,-116.9746005,34.0414168,17.57,56.12,70.84,12.55,2.47,45.78
6847,San Diego,-117.1529162,33.1623466,17.56,67.17,49.34,38.47,59.66,26.86
4840,San Diego,-117.0549135,33.116245,17.55,15.36,38.73,51.73,9.64,17.11
4763,Santa Clara,-121.7916431,37.3336993,17.54,98.45,37.87,55.53,15.59,69.13
3000,Santa Clara,-121.9083909,37.308305,17.52,50.19,9.83,48.29,20.95,39.21
5670,San Francisco,-122.475543,37.7767698,17.51,33.44,6.89,45.9,14.66,30.88
6204,Los Angeles,-118.3712041,33.8068011,17.5,33.44,16.53,15.24,17.49,25.23
5459,Sonoma ,-122.7607066,38.4611543,17.49,44.77,46.65,30.03,26.67,21.11
5217,Contra Costa,-121.9526849,37.7570354,17.47,92.42,18.39,25.06,16.04,44.35
5397,San Diego,-117.2174758,33.195293,17.46,40.11,30.75,61.1,45.97,29.41
3495,El Dorado,-120.6900981,38.7487648,17.45,17.98,28.12,23.3,43.73,58.36
3023,Mendocino ,-123.4663027,39.1072742,17.44,22.08,28.12,62.68,73,73.41
3263,Humboldt ,-123.6758045,41.0928236,17.42,NA,97.76,48.29,95,80.39
2260,Kern ,-119.1515136,35.3510229,17.41,59.19,63.05,30.03,12.84,41.84
4040,Sacramento ,-121.3162322,38.4732642,17.4,73.33,76.35,45.9,26.21,0
2631,Sonoma ,-122.4269124,38.1968029,17.39,36.41,17.34,33.49,14.05,21.11
11136,San Diego,-116.960394,32.6390207,17.37,38.71,21.21,32.62,36.8,59.38
3286,Santa Cruz,-121.913426,36.9717451,17.36,71.03,15.2,6.52,32.27,33.58
1529,Los Angeles,-118.4218562,33.9033703,17.35,81.88,9,0.42,8.98,22.57
4268,Los Angeles,-117.8287768,34.1537602,17.33,3.77,63.6,13.11,17.19,33.58
7277,Alameda ,-122.2406697,37.7334484,17.32,28.07,17.58,24.6,4.02,25.23
5188,Orange ,-117.7237974,33.5765214,17.31,17.77,27.5,5.86,27.05,36.44
13434,San Bernardino,-117.516112,34.1510649,17.3,5.95,64.42,23.3,4.02,15.84
6571,Riverside ,-117.2255846,33.692413,17.28,44.21,47.62,42.29,25.25,51.26
5783,Tuolumne ,-119.849589,38.1866222,17.27,45.87,29.45,17.25,30.04,23.75
4098,San Luis Obispo,-120.6569365,35.2929314,17.26,NA,0.66,13.67,99.71,1.34
5704,San Francisco,-122.5104339,37.7566148,17.25,79.91,3.93,55.53,31.73,28.2
6868,Santa Clara,-121.7683503,37.2569417,17.23,33.44,30.86,25.5,2.91,11.87
3023,Placer ,-121.2561132,38.876759,17.22,NA,63.31,13.67,30.46,NA
4416,San Mateo,-122.2561516,37.5256571,17.21,59.56,9.92,12.02,7.83,40.6
8489,San Mateo,-122.4610254,37.6462394,17.2,84.03,7.13,52.32,15.03,9.72
5254,Fresno ,-119.6730789,36.8302668,17.18,14.22,31.03,30.87,33,53.89
6265,Sonoma ,-122.8881919,38.4205809,17.17,26.64,13.73,45.58,36.11,22.57
5167,Kern ,-119.1014197,35.4094908,17.16,14.78,42.86,23.3,26.21,35.02
3472,Orange ,-117.6965584,33.4800989,17.15,55.61,32.9,23.3,17.89,62.4
3351,Alameda ,-122.2416233,37.8148343,17.13,27.92,24.55,10.81,18.18,10.66
2480,Santa Clara,-122.0102662,37.3171027,17.12,34.77,8.1,24.6,19.38,53.89
7069,Sonoma ,-122.6518817,38.3855179,17.11,56.88,29.5,35.22,34.7,70.9
4112,San Diego,-117.031084,32.786443,17.1,5.57,16.94,47.51,56.57,81.01
1709,Alameda ,-121.7322556,37.6979083,17.08,6.79,29.37,16.21,1.26,26.86
2798,Riverside ,-116.5231199,33.8054921,17.07,79.73,39.81,15.78,48.2,64.51
3668,El Dorado,-120.4220948,38.8821468,17.06,57.39,10.08,29.68,48.44,48.26
8904,San Francisco,-122.4480069,37.7789154,17.04,22.74,0.85,23.66,31.26,83.63
2987,Sonoma ,-122.7071979,38.3184467,17.03,5.34,17.67,45.58,45.06,23.75
3615,Los Angeles,-118.4327259,34.0558599,17.02,15.36,25.07,0.15,27.85,9.72
4122,Yuba ,-121.1797405,39.4524525,17.01,23.06,10.73,52.87,62.47,22.57
5664,Butte ,-121.8161641,39.7502541,16.99,18.57,38.11,10.31,22.71,23.75
4115,Los Angeles,-118.4345193,33.9637725,16.98,8.07,8.39,1.46,19.6,22.57
5503,Fresno ,-119.7567596,36.8592568,16.97,22.4,21.04,13.11,20.1,26.86
2998,Los Angeles,-118.4693771,34.0595085,16.96,62.39,18.13,0.96,15.59,19.59
5716,San Diego,-117.0966729,33.2304835,16.94,69.16,41.85,36.18,25.25,21.11
2011,Trinity ,-123.2441079,40.8228066,16.93,NA,22.4,24.6,55.5,88.08
5741,San Diego,-117.141957,32.7518529,16.92,48.54,17.75,24.6,51.75,29.41
3668,Sacramento ,-121.4407559,38.4151398,16.91,94.56,50.02,10.81,16.82,37.71
5695,San Mateo,-122.4599881,37.627813,16.89,91.04,43.41,29.3,5.35,4.89
2405,Shasta ,-122.3597887,40.6628518,16.88,1.12,92.9,38.85,55.39,28.2
4106,Yolo ,-121.7731005,38.5524621,16.87,3.19,29.24,4.67,81.62,73.41
7614,Sacramento ,-121.1274845,38.6395899,16.86,23.66,50.56,3.52,12.69,49.86
3841,Sonoma ,-122.6932768,38.347139,16.84,72.32,66.94,15.24,44.62,22.57
4174,San Diego,-117.0846348,32.7987225,16.83,13.24,21.61,14.17,21.27,14.39
5598,Marin ,-122.5028113,38.0055686,16.82,43.79,23.28,14.78,12.69,58.36
5630,Alameda ,-121.8611155,37.7053403,16.81,54.62,22.23,16.21,10.72,1.9
3492,Orange ,-117.7424655,33.4991773,16.79,77.94,2.8,4.67,19.38,69.98
5123,Shasta ,-121.994176,40.8731168,16.78,48.27,20.5,29.3,59.82,57.25
3451,San Bernardino,-116.8254603,34.2429726,16.77,32.76,87.96,47.09,81.49,19.59
8784,Santa Clara,-121.6188759,37.1535256,16.75,11.18,50.82,10.31,8.07,19.59
3524,Los Angeles,-118.3749964,34.1035086,16.74,34.39,10.82,6.52,5.92,74.74
2733,Los Angeles,-118.3683615,33.7751416,16.73,84.31,1.69,3.87,7.06,49.86
6663,Nevada ,-120.1706073,39.331005,16.72,24.57,1.98,43.07,45.74,0.2
6859,Ventura ,-118.8551917,34.2334607,16.7,28.52,35.18,35.22,23.66,15.84
1234,Marin ,-122.5974613,37.9207112,16.69,99.51,5.16,0.84,25.72,9.72
3528,Orange ,-117.9754563,33.664956,16.68,21.44,40.19,11.35,9.64,0.64
5848,Los Angeles,-118.15344,33.7601259,16.67,12.21,22.23,33.49,32.05,32.27
2637,Los Angeles,-118.357906,33.788578,16.65,52.36,1,0.42,10.44,63.42
7896,Orange ,-117.6510741,33.4854137,16.64,5.06,39.81,9.73,20.1,23.75
5591,El Dorado,-119.9602888,38.9313103,16.63,21.62,3.25,64.79,58.51,80.39
23390,Orange ,-117.7352311,33.7430213,16.62,29.66,17.5,0.62,6.48,17.11
5861,Los Angeles,-118.1374464,34.2022911,16.6,9.64,34.26,26.94,4.27,49.86
5981,Ventura ,-118.8055945,34.1828488,16.59,73.33,8.33,3.52,4.4,51.26
