year,depth_to_water,longitude,latitude
2023,3.86,-118.02909,33.78203
2023,6.49,-118.02909,33.78203
2022,7.39,-118.02954,33.78256
2022,8.3,-118.02954,33.78256
2023,5.35,-118.02954,33.78256
2023,7,-118.02954,33.78256
2022,4.99,-118.02972,33.7821
2022,5.73,-118.02972,33.7821
2023,2.33,-118.02972,33.7821
2023,4.85,-118.02972,33.7821
2022,6.82,-118.02985,33.78245
2022,7.44,-118.02985,33.78245
2023,4.53,-118.02985,33.78245
2023,6.43,-118.02985,33.78245
2022,6.89,-118.02883,33.78196
2022,7.6,-118.02883,33.78196
2023,3.5,-118.02883,33.78196
2023,6.48,-118.02883,33.78196
2022,5.09,-118.02918,33.78207
2022,5.1,-118.02918,33.78207
2022,5.7,-118.02918,33.78207
2022,5.2,-118.02918,33.78207
2023,2.88,-118.02918,33.78207
2023,4.31,-118.02918,33.78207
2023,4.55,-118.02918,33.78207
2022,17.45,-118.30005,33.97879
2022,18.93,-118.3001,33.9786
2022,19.34,-118.3001,33.9786
2022,17.69,-118.2999,33.97853
2022,17.35,-118.2999,33.97853
2022,17.6,-118.30004,33.97867
2022,17.54,-118.30004,33.97867
2022,17.47,-118.30006,33.9786
2022,17.32,-118.30006,33.9786
2022,17.06,-118.29998,33.97889
2022,16.19,-118.29998,33.97889
2022,16.99,-118.30019,33.97874
2022,17.36,-118.30019,33.97874
2022,18.61,-118.26319,33.83526
2023,15.46,-118.26319,33.83526
2022,56.39,-118.48687,34.01474
2022,56.5,-118.48687,34.01474
2022,56.37,-118.48687,34.01474
2022,56.09,-118.48687,34.01474
2023,56.11,-118.48687,34.01474
2023,55.51,-118.48687,34.01474
2022,58.08,-118.48742,34.01461
2022,58.1,-118.48742,34.01461
2022,58.13,-118.48742,34.01461
2022,58.11,-118.48742,34.01461
2023,58.06,-118.48742,34.01461
2023,57.47,-118.48742,34.01461
2023,57.38,-118.48742,34.01461
2023,57.33,-118.48742,34.01461
2023,57.32,-118.48742,34.01461
2022,54.12,-118.48653,34.01536
2022,55.19,-118.48653,34.01536
2022,52.69,-118.48653,34.01536
2022,51.78,-118.48653,34.01536
2023,52.57,-118.48653,34.01536
2023,52.37,-118.48653,34.01536
2023,52.39,-118.48653,34.01536
2023,52.01,-118.48653,34.01536
2023,52.03,-118.48653,34.01536
2022,54.83,-118.48605,34.01518
2022,54.91,-118.48605,34.01518
2022,54.93,-118.48605,34.01518
2022,54.81,-118.48605,34.01518
2023,54.82,-118.48605,34.01518
2023,54.38,-118.48605,34.01518
2022,6.65,-118.11077,33.7579
2022,6.82,-118.11077,33.7579
2023,0,-118.11077,33.7579
2023,6.44,-118.11077,33.7579
2022,7.13,-118.1106,33.75795
2022,7.2,-118.1106,33.75795
2023,5.68,-118.1106,33.75795
2023,6.46,-118.1106,33.75795
2022,7.04,-118.11061,33.75781
2022,6.91,-118.11061,33.75781
2023,4.73,-118.11061,33.75781
2023,5.9,-118.11061,33.75781
2022,6.84,-118.11029,33.75766
2022,6.93,-118.11029,33.75766
2023,5.31,-118.11029,33.75766
2023,5.94,-118.11029,33.75766
2022,7.33,-118.11078,33.75797
2022,7.16,-118.11078,33.75797
2023,5.22,-118.11078,33.75797
2023,6.06,-118.11078,33.75797
2022,7.6,-118.11048,33.75801
2022,7.84,-118.11048,33.75801
2023,6.2,-118.11048,33.75801
2023,7.42,-118.11048,33.75801
2022,6.32,-118.11049,33.75757
2022,5.95,-118.11049,33.75757
2023,4.67,-118.11049,33.75757
2023,4.42,-118.11049,33.75757
2022,7.19,-118.11081,33.75817
2022,7.32,-118.11081,33.75817
2023,3.72,-118.11081,33.75817
2023,4.98,-118.11081,33.75817
2022,31.21,-117.91755,33.92356
2022,38.53,-118.3443,34.09481
2022,35.98,-118.3446,34.09443
2022,35.8,-118.34429,34.09447
2022,32.25,-118.34481,34.09394
2022,37.14,-118.34525,34.09418
2022,34.39,-118.34471,34.0942
2022,10.65,-118.04252,33.72962
2022,10.64,-118.04252,33.72962
2022,10.21,-118.0427,33.72962
2022,10.17,-118.0427,33.72962
2022,9.68,-118.04279,33.7299
2023,8.74,-118.04279,33.7299
2022,9.93,-118.04234,33.72991
2022,9.72,-118.04234,33.72991
2023,9.15,-118.04234,33.72991
2022,10.17,-118.04298,33.72954
2022,9.98,-118.04298,33.72954
2023,9.45,-118.04298,33.72954
2022,9.07,-118.04276,33.72968
2022,8.85,-118.04276,33.72968
2022,9.45,-118.04276,33.72968
2022,9.22,-118.04276,33.72968
2022,9.19,-118.04276,33.72968
2022,9,-118.04276,33.72968
2022,9.34,-118.04277,33.72954
2022,9.21,-118.04277,33.72954
2022,9.73,-118.04277,33.72954
2022,9.1,-118.04277,33.72954
2022,9.89,-118.04246,33.7295
2022,9.6,-118.04246,33.7295
2022,10.11,-118.04246,33.7295
2022,9.8,-118.04246,33.7295
2022,10.06,-118.04246,33.7295
2022,9.75,-118.04246,33.7295
2022,48.98,-118.13459,33.78393
2022,49.39,-118.13409,33.78347
2022,50.28,-118.13407,33.78427
2022,50.7,-118.13407,33.78427
2022,45.76,-122.43117,37.72917
2022,45.99,-122.43117,37.72917
2023,42.57,-122.43117,37.72917
2023,42.2,-122.43117,37.72917
2022,46.2,-122.43113,37.72912
2022,46.44,-122.43113,37.72912
2023,45.71,-122.43113,37.72912
2023,44.8,-122.43113,37.72912
2022,33.13,-122.43133,37.7289
2022,33.37,-122.43133,37.7289
2023,32.88,-122.43133,37.7289
2023,31.5,-122.43133,37.7289
2022,38.38,-122.43152,37.72899
2022,38.61,-122.43152,37.72899
2023,38.14,-122.43152,37.72899
2023,36.08,-122.43152,37.72899
2022,46.34,-122.43133,37.72913
2022,46.78,-122.43133,37.72913
2023,45.98,-122.43133,37.72913
2023,42.6,-122.43133,37.72913
2022,46.55,-122.43144,37.72909
2022,47.03,-122.43144,37.72909
2023,46.48,-122.43144,37.72909
2023,45.54,-122.43144,37.72909
2022,37.01,-122.43112,37.72937
2022,37.19,-122.43112,37.72937
2023,36.39,-122.43112,37.72937
2023,35.9,-122.43112,37.72937
2022,31.48,-122.43132,37.7295
2022,31.73,-122.43132,37.7295
2023,31.1,-122.43132,37.7295
2023,31,-122.43132,37.7295
2022,5.78,-118.10303,33.74445
2022,5.72,-118.10303,33.74445
2023,3.85,-118.10303,33.74445
2023,5.26,-118.10303,33.74445
2022,5.76,-118.10313,33.74438
2022,5.71,-118.10313,33.74438
2023,3.87,-118.10313,33.74438
2023,5.26,-118.10313,33.74438
2022,5.84,-118.10284,33.74418
2022,5.76,-118.10284,33.74418
2023,4,-118.10284,33.74418
2023,5.35,-118.10284,33.74418
2022,5.93,-118.10287,33.74427
2022,6.03,-118.10287,33.74427
2023,4.12,-118.10287,33.74427
2023,5.51,-118.10287,33.74427
2022,6.07,-118.1029,33.74426
2022,6.05,-118.1029,33.74426
2023,4.23,-118.1029,33.74426
2023,5.55,-118.1029,33.74426
2022,6.02,-118.10298,33.7443
2022,6.09,-118.10298,33.7443
2023,4.32,-118.10298,33.7443
2023,5.51,-118.10298,33.7443
2022,6.18,-118.10304,33.74433
2022,6.13,-118.10304,33.74433
2023,4.29,-118.10304,33.74433
2023,5.66,-118.10304,33.74433
2022,5.91,-118.10296,33.74443
2022,5.86,-118.10296,33.74443
2023,4.01,-118.10296,33.74443
2023,5.37,-118.10296,33.74443
2022,6.57,-118.01596,33.74411
2022,6.39,-118.01596,33.74411
2023,5.35,-118.01596,33.74411
2022,8.5,-118.01611,33.7444
2022,8.33,-118.01611,33.7444
2023,7.21,-118.01611,33.7444
2022,7.36,-118.01545,33.74437
2022,7.3,-118.01545,33.74437
2023,6,-118.01545,33.74437
2022,6.92,-118.01618,33.7442
2022,7.36,-118.01618,33.7442
2023,6,-118.01618,33.7442
2022,7.14,-118.01618,33.74422
2022,6.91,-118.01618,33.74422
2023,5.8,-118.01618,33.74422
2022,3.3,-118.01618,33.74421
2022,2.69,-118.01618,33.74421
2023,1.28,-118.01618,33.74421
2022,5.99,-118.10307,33.74445
2022,5.93,-118.10307,33.74445
2023,4.05,-118.10307,33.74445
2023,5.44,-118.10307,33.74445
2022,12.72,-117.98927,33.71887
2022,12.65,-117.98927,33.71887
2022,13.19,-117.98927,33.71887
2022,13.61,-117.98927,33.71887
2023,10.66,-117.98927,33.71887
2023,11.27,-117.98927,33.71887
2023,11.49,-117.98927,33.71887
2022,9.78,-117.98831,33.71911
2022,9.64,-117.98831,33.71911
2022,10.16,-117.98831,33.71911
2022,10.52,-117.98831,33.71911
2023,7.79,-117.98831,33.71911
2023,8.14,-117.98831,33.71911
2023,8.59,-117.98831,33.71911
2022,11.62,-117.9887,33.71913
2022,10.99,-117.9887,33.71913
2022,11.38,-117.9887,33.71913
2022,11.95,-117.9887,33.71913
2023,9.57,-117.9887,33.71913
2023,9.33,-117.9887,33.71913
2023,10.15,-117.9887,33.71913
2022,10.76,-117.98857,33.71906
2022,10.73,-117.98857,33.71906
2022,11.26,-117.98857,33.71906
2022,11.62,-117.98857,33.71906
2023,8.83,-117.98857,33.71906
2023,9.24,-117.98857,33.71906
2023,9.56,-117.98857,33.71906
2022,12.39,-117.98881,33.71869
2022,12.26,-117.98881,33.71869
2022,12.81,-117.98881,33.71869
2022,13.16,-117.98881,33.71869
2023,10.23,-117.98881,33.71869
2023,10.73,-117.98881,33.71869
2023,11.09,-117.98881,33.71869
2022,12.45,-117.9888,33.71869
2022,12.47,-117.9888,33.71869
2022,12.96,-117.9888,33.71869
2022,13.38,-117.9888,33.71869
2023,10.59,-117.9888,33.71869
2023,10.98,-117.9888,33.71869
2023,11.25,-117.9888,33.71869
2022,9.43,-117.98859,33.71924
2022,9.49,-117.98859,33.71924
2022,10.08,-117.98859,33.71924
2022,10.41,-117.98859,33.71924
2023,7.05,-117.98859,33.71924
2023,7.96,-117.98859,33.71924
2023,8.35,-117.98859,33.71924
2022,9.9,-117.98846,33.71913
2022,9.88,-117.98846,33.71913
2022,10.42,-117.98846,33.71913
2022,10.82,-117.98846,33.71913
2023,7.94,-117.98846,33.71913
2023,8.34,-117.98846,33.71913
2023,8.86,-117.98846,33.71913
2022,11.25,-117.98887,33.7191
2022,11.08,-117.98887,33.7191
2022,11.49,-117.98887,33.7191
2022,11.94,-117.98887,33.7191
2023,9.44,-117.98887,33.7191
2023,9.45,-117.98887,33.7191
2023,9.95,-117.98887,33.7191
2022,9.93,-117.98859,33.71914
2022,9.81,-117.98859,33.71914
2022,10.34,-117.98859,33.71914
2022,10.75,-117.98859,33.71914
2023,7.35,-117.98859,33.71914
2023,8.13,-117.98859,33.71914
2023,8.71,-117.98859,33.71914
2023,60.18,-119.76103,34.45025
2022,41.82,-119.76148,34.45026
2022,42.96,-119.76148,34.45026
2023,40.26,-119.76148,34.45026
2023,24.4,-119.761,34.45023
2022,50.32,-119.76082,34.4499
2022,39.15,-119.76124,34.45005
2023,37.18,-119.76124,34.45005
2022,36.48,-119.76123,34.45004
2022,40.25,-119.76123,34.45004
2023,35.42,-119.76123,34.45004
2022,34.54,-118.42193,34.01861
2022,120.42,-118.42194,34.01862
2022,165.62,-118.42194,34.01862
2022,32.01,-118.4221,34.0184
2022,118.33,-118.42211,34.01841
2022,164.84,-118.42211,34.01843
2022,161.58,-118.42258,34.01835
2022,129.12,-118.42236,34.01806
2022,159.9,-118.42236,34.01807
2022,40.29,-118.42204,34.01771
2022,110.1,-118.42205,34.01771
2022,156.42,-118.42206,34.0177
2022,41.6,-118.42186,34.01725
2022,153.8,-118.42185,34.01725
2022,152.6,-118.42186,34.01724
2022,64.72,-118.4238,34.01839
2023,64.49,-118.4238,34.01839
2022,107.98,-118.42378,34.0184
2023,108.04,-118.42378,34.0184
2022,160.65,-118.42376,34.01838
2023,136.15,-118.42376,34.01838
2022,63.06,-118.42346,34.018
2023,63.25,-118.42346,34.018
2023,62.7,-118.42346,34.018
2023,61.94,-118.42346,34.018
2022,110.98,-118.42347,34.01799
2023,111.23,-118.42347,34.01799
2022,161.11,-118.42348,34.01799
2023,135.21,-118.42348,34.01799
2022,60.78,-118.42307,34.01748
2023,58.34,-118.42307,34.01748
2022,159.36,-118.42305,34.01749
2023,134.82,-118.42305,34.01749
2022,30.37,-118.42247,34.01829
2022,30.14,-118.42247,34.01829
2023,30.35,-118.42247,34.01829
2022,34.58,-118.42238,34.01817
2022,34.49,-118.42238,34.01817
2023,34.57,-118.42238,34.01817
2022,35.61,-118.42228,34.01806
2023,35.63,-118.42228,34.01806
2022,32.45,-118.42247,34.01818
2023,32.37,-118.42247,34.01818
2023,30.17,-118.42247,34.01818
2022,40.71,-118.42228,34.01795
2023,40.63,-118.42228,34.01795
2022,31.91,-118.42224,34.01855
2022,31.62,-118.42224,34.01855
2023,31.74,-118.42224,34.01855
2023,30.62,-118.42224,34.01855
2023,31.43,-118.42224,34.01855
2023,141.71,-118.42264,34.01853
2022,4.91,-118.11016,33.75777
2022,4.8,-118.11016,33.75777
2023,4.51,-118.11016,33.75777
2023,4.09,-118.11016,33.75777
2022,7.1,-118.02911,33.78203
2022,7.14,-118.02911,33.78203
2022,7.64,-118.02911,33.78203
2022,7.23,-118.02911,33.78203
2023,3.83,-118.02911,33.78203
2023,6.29,-118.02911,33.78203
2023,6.45,-118.02911,33.78203
2022,7.21,-118.02911,33.78203
2022,7.15,-118.02911,33.78203
2022,7.7,-118.02911,33.78203
2022,7.3,-118.02911,33.78203
2023,3.92,-118.02911,33.78203
2023,6.31,-118.02911,33.78203
2023,6.49,-118.02911,33.78203
2022,7.01,-118.02911,33.78203
2022,7.6,-118.02911,33.78203
2023,3.74,-118.02911,33.78203
2023,6.44,-118.02911,33.78203
2022,8.51,-118.02969,33.78216
2022,8.61,-118.02969,33.78216
2022,8.9,-118.02969,33.78216
2022,8.68,-118.02969,33.78216
2023,6.27,-118.02969,33.78216
2023,7.87,-118.02969,33.78216
2023,7.89,-118.02969,33.78216
2022,8.39,-118.02969,33.78215
2022,8.55,-118.02969,33.78215
2022,9.05,-118.02969,33.78215
2022,8.56,-118.02969,33.78215
2023,5.74,-118.02969,33.78215
2023,7.82,-118.02969,33.78215
2023,7.94,-118.02969,33.78215
2022,8.22,-118.02969,33.78214
2022,8.85,-118.02969,33.78214
2023,5.53,-118.02969,33.78214
2023,7.76,-118.02969,33.78214
2022,6.88,-118.0298,33.78237
2022,7.46,-118.0298,33.78237
2023,5.36,-118.0298,33.78237
2023,6.4,-118.0298,33.78237
2022,6.8,-118.02979,33.78237
2022,7.45,-118.02979,33.78237
2023,4.61,-118.02979,33.78237
2023,6.41,-118.02979,33.78237
2022,6.71,-118.0298,33.78238
2022,7.3,-118.0298,33.78238
2023,4.31,-118.0298,33.78238
2023,6.23,-118.0298,33.78238
2022,4.92,-118.02947,33.78218
2022,5.38,-118.02947,33.78218
2022,5.95,-118.02947,33.78218
2022,5.39,-118.02947,33.78218
2023,2.13,-118.02947,33.78218
2023,4.55,-118.02947,33.78218
2023,4.77,-118.02947,33.78218
2022,8.02,-118.04364,33.72979
2023,7.17,-118.04364,33.72979
2022,11.64,-118.04183,33.7291
2022,11.47,-118.04183,33.7291
2023,9.84,-118.04183,33.7291
2022,9.59,-118.04145,33.72933
2022,9.22,-118.04145,33.72933
2023,8.72,-118.04145,33.72933
2022,10.56,-118.04199,33.72891
2023,9.77,-118.04199,33.72891
2022,7.77,-117.95568,33.75112
2022,8.48,-117.95568,33.75112
2023,6.22,-117.95568,33.75112
2022,7.71,-117.95567,33.75137
2022,8.23,-117.95567,33.75137
2023,5.96,-117.95567,33.75137
2022,7.97,-117.95549,33.7514
2022,8.26,-117.95549,33.7514
2023,6.35,-117.95549,33.7514
2022,7.39,-117.95558,33.75149
2022,7.46,-117.95558,33.75149
2023,5.49,-117.95558,33.75149
2023,56.48,-121.06108,37.06049
2023,55.85,-121.06108,37.06049
2022,54.1,-121.06096,37.06044
2023,53.37,-121.06096,37.06044
2023,52.8,-121.06096,37.06044
2022,54.1,-121.06085,37.0606
2023,53.84,-121.06085,37.0606
2023,53.22,-121.06085,37.0606
2022,53.82,-121.061,37.06049
2023,53.26,-121.061,37.06049
2023,52.31,-121.061,37.06049
2022,53.72,-121.0608,37.06026
2023,52.97,-121.0608,37.06026
2023,52.19,-121.0608,37.06026
2022,50.36,-121.0604,37.06065
2023,49.79,-121.0604,37.06065
2023,48.88,-121.0604,37.06065
2022,52.93,-121.0612,37.06085
2023,52.25,-121.0612,37.06085
2023,51.67,-121.0612,37.06085
2022,51.12,-121.06158,37.06087
2023,50.44,-121.06158,37.06087
2023,49.84,-121.06158,37.06087
2022,9.32,-121.70554,38.86925
2023,7.85,-121.70554,38.86925
2023,8.7,-121.70554,38.86925
2022,7.23,-121.70528,38.86935
2023,5.91,-121.70528,38.86935
2023,6.86,-121.70528,38.86935
2022,7.22,-121.70527,38.86919
2023,5.35,-121.70527,38.86919
2023,5.6,-121.70527,38.86919
2022,12.62,-121.70567,38.86912
2023,9.01,-121.70567,38.86912
2023,12.4,-121.70567,38.86912
2022,12.08,-121.70588,38.86945
2023,9.08,-121.70588,38.86945
2023,11.64,-121.70588,38.86945
2022,13.23,-121.70525,38.86835
2023,11.9,-121.70525,38.86835
2023,12.6,-121.70525,38.86835
2022,28.91,-118.34522,34.09326
2022,16.62,-117.905,33.74508
2022,17.34,-117.905,33.74508
2023,16.42,-117.905,33.74508
2022,17.58,-117.90498,33.74485
2022,18.49,-117.90498,33.74485
2023,17.39,-117.90498,33.74485
2022,18.02,-117.90491,33.74477
2023,18.01,-117.90491,33.74477
2022,18.24,-117.90471,33.74501
2022,19.45,-117.90471,33.74501
2023,18.29,-117.90471,33.74501
2022,18.87,-117.90473,33.74484
2023,18.84,-117.90473,33.74484
2022,16.02,-117.90505,33.74479
2022,17.18,-117.90505,33.74479
2023,16.06,-117.90505,33.74479
2022,18.22,-117.90491,33.74483
2022,18.01,-117.90491,33.74483
2023,17.61,-117.90491,33.74483
2022,16.44,-117.90482,33.74519
2022,17.25,-117.90482,33.74519
2023,16.39,-117.90482,33.74519
2022,8.12,-117.95543,33.75203
2022,7.99,-117.95543,33.75203
2022,8.51,-117.95543,33.75203
2022,8.32,-117.95543,33.75203
2023,6.13,-117.95543,33.75203
2023,6.69,-117.95543,33.75203
2022,8.88,-117.95541,33.75187
2022,8.54,-117.95541,33.75187
2022,9.09,-117.95541,33.75187
2022,8.89,-117.95541,33.75187
2023,6.97,-117.95541,33.75187
2023,7.51,-117.95541,33.75187
2022,8.46,-117.95548,33.75195
2022,8.2,-117.95548,33.75195
2022,8.73,-117.95548,33.75195
2022,8.41,-117.95548,33.75195
2023,6.49,-117.95548,33.75195
2023,7.02,-117.95548,33.75195
2022,7.67,-117.95554,33.75207
2022,7.62,-117.95554,33.75207
2022,8.15,-117.95554,33.75207
2022,7.97,-117.95554,33.75207
2023,5.76,-117.95554,33.75207
2023,6.21,-117.95554,33.75207
2022,8.61,-117.95559,33.75172
2022,8.02,-117.95559,33.75172
2022,8.69,-117.95559,33.75172
2022,8.59,-117.95559,33.75172
2023,7.08,-117.95559,33.75172
2023,7.22,-117.95559,33.75172
2022,7.72,-117.95525,33.75172
2022,7.28,-117.95525,33.75172
2022,8.11,-117.95525,33.75172
2022,7.51,-117.95525,33.75172
2023,6.07,-117.95525,33.75172
2023,6.34,-117.95525,33.75172
2022,6,-117.95504,33.75148
2022,5.9,-117.95504,33.75148
2022,6.4,-117.95504,33.75148
2022,6.17,-117.95504,33.75148
2023,4.64,-117.95504,33.75148
2023,4.84,-117.95504,33.75148
2023,5.02,-117.95504,33.75148
2022,6.7,-117.95473,33.75131
2022,6.88,-117.95473,33.75131
2022,7.42,-117.95473,33.75131
2022,7.31,-117.95473,33.75131
2023,5.52,-117.95473,33.75131
2023,5.88,-117.95473,33.75131
2022,7.64,-117.95509,33.75205
2022,7.75,-117.95509,33.75205
2022,8.22,-117.95509,33.75205
2022,7.94,-117.95509,33.75205
2023,5.82,-117.95509,33.75205
2023,6.24,-117.95509,33.75205
2023,6.53,-117.95509,33.75205
2022,7.29,-117.95475,33.7518
2022,7.26,-117.95475,33.7518
2022,7.72,-117.95475,33.7518
2022,7.59,-117.95475,33.7518
2023,5.8,-117.95475,33.7518
2023,6.15,-117.95475,33.7518
2022,7.2,-117.95542,33.7523
2022,6.84,-117.95542,33.7523
2022,7.47,-117.95542,33.7523
2022,7.04,-117.95542,33.7523
2023,4.81,-117.95542,33.7523
2023,5.32,-117.95542,33.7523
2022,5.97,-117.95523,33.75157
2022,5.6,-117.95523,33.75157
2022,6.17,-117.95523,33.75157
2022,5.89,-117.95523,33.75157
2023,4.63,-117.95523,33.75157
2023,4.61,-117.95523,33.75157
2023,5.12,-117.95523,33.75157
2022,7.13,-117.95538,33.75157
2022,6.58,-117.95538,33.75157
2022,7.19,-117.95538,33.75157
2022,6.92,-117.95538,33.75157
2023,5.65,-117.95538,33.75157
2023,5.91,-117.95538,33.75157
2022,7.69,-117.95562,33.75198
2022,7.5,-117.95562,33.75198
2022,8.09,-117.95562,33.75198
2022,7.88,-117.95562,33.75198
2023,5.92,-117.95562,33.75198
2023,6.19,-117.95562,33.75198
2022,11.11,-118.04277,33.72936
2022,10.54,-118.04252,33.72936
2022,55.8,-118.48622,34.015860000000004
2022,55.81,-118.48622,34.015860000000004
2022,55.85,-118.48622,34.015860000000004
2022,55.74,-118.48622,34.015860000000004
2023,54.9,-118.48622,34.015860000000004
2023,54.8,-118.48622,34.015860000000004
2022,50.89,-118.48687,34.01579
2022,50.94,-118.48687,34.01579
2022,50.97,-118.48687,34.01579
2023,50.67,-118.48687,34.01579
2023,50.17,-118.48687,34.01579
2022,55.93,-118.48626,34.01541
2022,55.86,-118.48626,34.01541
2022,55.4,-118.48626,34.01541
2022,55.15,-118.48626,34.01541
2023,54.76,-118.48626,34.01541
2023,54.25,-118.48626,34.01541
2023,54.26,-118.48626,34.01541
2023,54.19,-118.48626,34.01541
2022,52.14,-118.48671,34.01534
2022,51.99,-118.48671,34.01534
2023,55.46,-118.48671,34.01534
2023,55.43,-118.48671,34.01534
2023,55.18,-118.48671,34.01534
2023,55.4,-118.48671,34.01534
2022,53.87,-118.48656,34.01508
2022,53.74,-118.48656,34.01508
2022,52.76,-118.48656,34.01508
2022,52.55,-118.48656,34.01508
2023,52.96,-118.48656,34.01508
2023,52.55,-118.48656,34.01508
2022,55.63,-118.4869,34.0149
2022,55.03,-118.4869,34.0149
2022,54.82,-118.4869,34.0149
2023,54.99,-118.4869,34.0149
2023,54.23,-118.4869,34.0149
2023,54.17,-118.4869,34.0149
2023,54.11,-118.4869,34.0149
2023,54.13,-118.4869,34.0149
2022,55.15,-118.48715,34.01512
2022,55.23,-118.48715,34.01512
2022,55.1,-118.48715,34.01512
2022,54.9,-118.48715,34.01512
2023,55.02,-118.48715,34.01512
2023,54.32,-118.48715,34.01512
2023,54.27,-118.48715,34.01512
2023,54.2,-118.48715,34.01512
2023,54.19,-118.48715,34.01512
2022,50.7,-118.48699,34.0156
2022,50.78,-118.48699,34.0156
2022,50.62,-118.48699,34.0156
2023,50.66,-118.48699,34.0156
2023,50.33,-118.48699,34.0156
2023,50.29,-118.48699,34.0156
2023,50.25,-118.48699,34.0156
2023,50.14,-118.48699,34.0156
2022,22.34,-122.43147,37.72959
2023,22.03,-122.43147,37.72959
2023,21.61,-122.43147,37.72959
2022,37.68,-122.43169,37.7289
2022,37.93,-122.43169,37.7289
2023,37.28,-122.43169,37.7289
2023,35.79,-122.43169,37.7289
2023,35.4,-118.42241,34.01811
2022,40.17,-118.42224,34.01767
2022,30.25,-118.42276,34.01857
2022,29.71,-118.42276,34.01857
2023,29.44,-118.42276,34.01857
2023,28.82,-118.42276,34.01857
2022,40.76,-118.42237,34.01807
2022,39.96,-118.42237,34.01807
2023,39.8,-118.42237,34.01807
2023,38.12,-118.42237,34.01807
2022,32.03,-118.42218,34.01848
2022,31.63,-118.42218,34.01848
2023,31.54,-118.42218,34.01848
2023,30.46,-118.42218,34.01848
2023,31.28,-118.42218,34.01848
2022,57,-118.4234,34.01705
2022,57.99,-118.42304,34.01726
2022,156.3,-118.42311,34.01721
2022,55.93,-118.4236,34.01695
2022,41.82,-117.916,33.92523
2022,40.35,-117.91665,33.9248
2022,40.97,-117.91673,33.92493
2022,41.71,-117.91588,33.92524
2022,42.73,-117.91607,33.92481
2022,40.72,-117.91561,33.92537
2022,31.83,-117.91729,33.92386
2022,34.08,-117.91678,33.92441
2022,26.92,-119.76146,34.45089
2022,30.1,-119.76146,34.45089
2023,21.08,-119.76146,34.45089
2022,27.55,-119.76126,34.45061
2022,30.08,-119.76126,34.45061
2023,21.54,-119.76126,34.45061
2022,40.31,-119.76125,34.45061
2022,41.5,-119.76125,34.45061
2023,34.8,-119.76125,34.45061
2022,36.03,-119.76127,34.45062
2023,30.3,-119.76127,34.45062
2022,32.84,-119.7618,34.45059
2022,35.19,-119.7618,34.45059
2023,33.15,-119.7618,34.45059
2022,31.89,-119.76148,34.45024
2022,33.43,-119.76148,34.45024
2023,32.22,-119.76148,34.45024
2022,41.43,-118.16038,33.84685
2022,42.8,-118.16038,33.84685
2022,38.33,-118.16025,33.84689
