chemical,date,latitude,longitude,measurement,units
Alkalinity as CaCO3,2006-11-29,38.8064,-121.3353,44,MG/L
Alkalinity as CaCO3,1970-09-08,33.9522,-117.5725,266,MG/L
Alkalinity as CaCO3,1981-07-21,33.9884,-117.3628,240,MG/L
Nitrate as N,1962-06-27,33.9703,-117.4327,6.3,MG/L
Nitrate as N,1962-07-25,33.9957,-117.4764,7.86,MG/L
Alkalinity as CaCO3,1955-04-12,34.0101,-117.459,232,MG/L
Nitrate as N,1953-03-19,33.9957,-117.5375,3.6,MG/L
Nitrate as N,1953-10-23,33.9522,-117.5854,3.6,MG/L
Alkalinity as CaCO3,1959-11-19,33.9522,-117.5769,389,MG/L
Nitrate as N,1966-10-13,34.0029,-117.4022,4.7,MG/L
Alkalinity as CaCO3,1959-07-22,33.9921,-117.3149,57,MG/L
Alkalinity as CaCO3,1960-12-23,33.9486,-117.245,80,MG/L
Arsenic,1963-10-14,33.9571,-116.484,20,UG/L
Alkalinity as CaCO3,1965-11-04,34.0173,-117.3673,185,MG/L
Nitrate as N,1971-08-03,34.0065,-117.4502,49.9,MG/L
Nitrate as N,1963-08-07,34.0173,-117.3673,8.6,MG/L
Alkalinity as CaCO3,1937-02-25,33.9957,-117.3628,130,MG/L
Nitrate as N,1972-08-18,34.0029,-117.3891,11,MG/L
Nitrate as N,1965-09-30,34.0029,-117.3803,2,MG/L
Nitrate as N,1953-03-20,33.8907,-117.4634,40.7,MG/L
Nitrate as N,1955-09-01,33.8943,-117.4983,13,MG/L
Nitrate as N,1964-05-28,33.9088,-117.5769,3.2,MG/L
Alkalinity as CaCO3,1964-09-24,33.8979,-117.5854,307,MG/L
Alkalinity as CaCO3,1964-03-09,33.8979,-117.5854,344,MG/L
Nitrate as N,1964-05-22,33.8907,-117.6249,6.8,MG/L
Nitrate as N,1974-05-01,33.8979,-117.5811,17,MG/L
Nitrate as N,1955-09-08,33.8979,-117.5811,3.48,MG/L
Nitrate as N,1961-10-27,33.8943,-117.5769,1.2,MG/L
Nitrate as N,1957-08-27,33.9341,-117.5463,1,MG/L
Alkalinity as CaCO3,1960-06-14,33.9305,-117.424,323,MG/L
Nitrate as N,1970-11-13,33.9233,-117.4109,29.4,MG/L
Alkalinity as CaCO3,1969-10-28,33.9197,-116.9873,126,MG/L
Nitrate as N,1964-04-22,33.9197,-116.9873,2,MG/L
Nitrate as N,1953-08-18,33.9015,-117.0878,0.59,MG/L
Nitrate as N,1970-05-01,33.8645,-116.5267,0.9,MG/L
Nitrate as N,1967-10-05,33.9028,-116.55,0.79,MG/L
Nitrate as N,1973-05-07,33.9101,-116.44,0.09,MG/L
Alkalinity as CaCO3,1952-04-04,33.921,-116.4446,29,MG/L
Nitrate as N,1970-12-08,33.8473,-117.2318,0.7,MG/L
Nitrate as N,1975-10-28,33.8219,-117.2275,0.79,MG/L
Alkalinity as CaCO3,1976-05-13,33.8183,-117.2056,135,MG/L
Alkalinity as CaCO3,1954-12-16,33.8291,-117.2188,75,MG/L
Nitrate as N,1962-05-04,33.811,-117.2013,4.5,MG/L
Nitrate as N,1976-05-18,33.8038,-117.1489,4.5,MG/L
Alkalinity as CaCO3,1963-04-25,33.8309,-116.5361,160,MG/L
Nitrate as N,1955-08-09,33.7881,-117.2131,0.93,MG/L
Alkalinity as CaCO3,1960-05-24,33.816,-116.5412,85,MG/L
Nitrate as N,1972-05-18,33.8309,-116.5361,2,MG/L
Nitrate as N,1955-09-01,33.8309,-116.5361,0,MG/L
Nitrate as N,1962-12-17,33.7835,-116.4664,3.2,MG/L
Nitrate as N,1976-05-13,33.8473,-117.2318,4.5,MG/L
Alkalinity as CaCO3,1957-08-23,33.8943,-117.5638,137,MG/L
Nitrate as N,1967-03-07,33.8473,-117.2318,0.29,MG/L
Alkalinity as CaCO3,1957-08-22,33.8725,-117.5812,178,MG/L
Alkalinity as CaCO3,1955-10-28,33.8689,-117.7603,182,MG/L
Nitrate as N,1959-09-17,33.7929,-116.948,0,MG/L
Nitrate as N,1968-04-25,33.8436,-117.0615,0.9,MG/L
Nitrate as N,1963-05-28,33.764,-117.0832,5.4,MG/L
Nitrate as N,1963-05-28,33.7,-117.0963,2,MG/L
Alkalinity as CaCO3,1959-12-30,33.7355,-117.4104,222,MG/L
Nitrate as N,1955-09-08,33.7319,-117.4017,1.2,MG/L
Nitrate as N,1973-04-25,33.6928,-117.3885,8.7,MG/L
Nitrate as N,1963-05-01,33.7712,-116.263,2,MG/L
Alkalinity as CaCO3,1962-05-11,33.7,-116.2587,144,MG/L
Nitrate as N,1958-10-27,33.7,-116.2587,32.5,MG/L
Alkalinity as CaCO3,1959-09-17,33.764,-116.9087,125,MG/L
Alkalinity as CaCO3,1962-09-26,33.7391,-116.8476,125,MG/L
Nitrate as N,1968-10-16,33.7497,-116.8782,0,MG/L
Alkalinity as CaCO3,1963-06-12,33.7106,-116.8738,180,MG/L
Alkalinity as CaCO3,1956-09-20,33.7319,-116.9,160,MG/L
Nitrate as N,1968-10-16,33.7285,-116.9087,14,MG/L
Arsenic,1982-09-27,38.6455,-121.2413,0,UG/L
Alkalinity as CaCO3,1955-08-12,38.566,-121.3375,143,MG/L
Nitrate as N,1961-09-12,38.7069,-121.4885,0.7,MG/L
Alkalinity as CaCO3,1980-03-31,38.3095,-121.4839,221,MG/L
Nitrate as N,1954-08-04,38.5877,-121.2872,0,MG/L
Nitrate as N,1961-12-18,38.566,-121.3192,5.9,MG/L
Nitrate as N,1957-07-15,38.7394,-121.4749,0.72,MG/L
Arsenic,1982-09-30,38.6708,-121.4061,0,UG/L
Alkalinity as CaCO3,1983-07-18,38.4685,-121.5022,160,MG/L
Nitrate as N,1969-11-03,38.566,-121.3787,0.52,MG/L
Nitrate as N,1957-08-26,38.5949,-121.4199,0.02,MG/L
Nitrate as N,1976-05-05,33.675,-117.3972,5.4,MG/L
Alkalinity as CaCO3,1970-11-18,33.675,-117.3972,139,MG/L
Alkalinity as CaCO3,1955-08-11,33.6822,-116.9829,168,MG/L
Nitrate as N,1961-12-27,33.697,-116.1995,1.5,MG/L
Alkalinity as CaCO3,1976-09-20,33.6786,-117.14,272,MG/L
Alkalinity as CaCO3,1958-08-11,33.6607,-117.3013,93,MG/L
Alkalinity as CaCO3,1957-08-08,33.6537,-117.297,123,MG/L
Alkalinity as CaCO3,1965-08-07,33.5311,-117.0678,109,MG/L
Alkalinity as CaCO3,1969-05-28,33.5753,-117.2272,185,MG/L
Alkalinity as CaCO3,1960-12-22,33.6679,-117.3885,128,MG/L
Nitrate as N,1971-08-04,38.5769,-121.3695,1.2,MG/L
Alkalinity as CaCO3,1966-11-10,33.6825,-114.6338,190,MG/L
Nitrate as N,1951-01-26,33.4402,-116.8869,0.75,MG/L
Nitrate as N,1958-05-20,33.5576,-116.6644,4.1,MG/L
Alkalinity as CaCO3,1967-05-26,33.5007,-116.1104,100,MG/L
Nitrate as N,1973-07-19,33.4903,-117.0806,2.6,MG/L
Nitrate as N,1970-08-19,33.4942,-117.0325,1.2,MG/L
Alkalinity as CaCO3,1964-01-28,33.6252,-116.1279,67,MG/L
Alkalinity as CaCO3,1964-08-07,33.5089,-117.145,83,MG/L
Nitrate as N,1949-12-12,34.1079,-117.2362,4.81,MG/L
Nitrate as N,1964-06-15,34.0825,-117.1926,8.8,MG/L
Alkalinity as CaCO3,1945-02-14,34.0644,-117.2755,147,MG/L
Alkalinity as CaCO3,1967-03-08,34.0897,-117.2188,233,MG/L
Nitrate as N,1961-10-10,34.0789,-117.258,6.8,MG/L
Nitrate as N,1951-09-24,34.0897,-117.1926,0.1,MG/L
Alkalinity as CaCO3,1956-12-07,34.0781,-117.2606,176,MG/L
Nitrate as N,1962-09-27,34.068,-117.2668,7,MG/L
Alkalinity as CaCO3,1957-06-26,34.0753,-117.297,148,MG/L
Alkalinity as CaCO3,1962-06-20,34.0683,-117.3078,190,MG/L
Nitrate as N,1949-12-12,34.068,-117.127,6.96,MG/L
Nitrate as N,1953-09-24,34.0716,-117.1008,1.7,MG/L
Alkalinity as CaCO3,1959-11-06,34.0339,-117.0848,194,MG/L
Nitrate as N,1954-10-05,34.0592,-117.1259,11.7,MG/L
Nitrate as N,1965-08-02,34.0644,-117.2974,0,MG/L
Nitrate as N,1944-12-29,34.1224,-117.2318,4.47,MG/L
Alkalinity as CaCO3,1953-06-02,34.1356,-117.1912,140,MG/L
Nitrate as N,1957-07-08,38.4757,-121.5342,0.1,MG/L
Alkalinity as CaCO3,1962-01-23,34.126,-117.2056,102,MG/L
Nitrate as N,1958-03-13,34.1585,-117.2449,2,MG/L
Nitrate as N,1949-02-08,34.1875,-117.2624,0,MG/L
Alkalinity as CaCO3,1951-04-09,34.1356,-117.3337,200,MG/L
Alkalinity as CaCO3,1982-09-01,34.1325,-117.3281,198,MG/L
Nitrate as N,1968-03-14,34.144,-117.3236,8.6,MG/L
Nitrate as N,1968-07-01,34.1478,-117.2806,2,MG/L
Alkalinity as CaCO3,1954-09-28,34.1549,-117.1794,124,MG/L
Alkalinity as CaCO3,1974-03-06,34.1404,-117.3411,198,MG/L
Nitrate as N,1960-06-23,34.1115,-117.2362,4.3,MG/L
Alkalinity as CaCO3,1960-09-22,34.1014,-117.2075,105,MG/L
Nitrate as N,1967-05-03,34.0789,-117.1751,9,MG/L
Alkalinity as CaCO3,1972-08-24,36.8581,-121.3809,235,MG/L
Nitrate as N,1954-10-05,34.105,-117.1134,0.79,MG/L
Nitrate as N,1959-08-05,34.1549,-117.673,0.43,MG/L
Nitrate as N,1973-04-18,34.185,-116.1508,2.7,MG/L
Alkalinity as CaCO3,1957-03-06,34.2014,-116.0619,62,MG/L
Nitrate as N,1960-11-19,34.1749,-116.0066,0.29,MG/L
Alkalinity as CaCO3,1960-12-22,34.1206,-116.4495,92,MG/L
Nitrate as N,1949-01-04,34.126,-117.2493,13.9,MG/L
Alkalinity as CaCO3,1978-05-10,34.1222,-116.4353,101,MG/L
Nitrate as N,1970-08-28,34.0934,-117.4634,4.3,MG/L
Alkalinity as CaCO3,1953-05-18,34.05,-117.5245,164,MG/L
Alkalinity as CaCO3,1980-10-23,34.2382,-117.1533,115,MG/L
Nitrate as N,1961-06-09,34.2816,-117.3323,0.29,MG/L
Alkalinity as CaCO3,1948-06-29,34.05,-117.3498,170,MG/L
Alkalinity as CaCO3,1963-09-30,34.0644,-117.3541,164,MG/L
Nitrate as N,1973-04-09,34.0463,-117.4022,9.5,MG/L
Alkalinity as CaCO3,1976-05-04,34.2454,-116.8082,154,MG/L
Alkalinity as CaCO3,1962-03-29,34.2092,-117.1051,50,MG/L
Nitrate as N,1965-10-07,34.0861,-117.5245,1,MG/L
Alkalinity as CaCO3,1937-10-13,34.0536,-117.3017,292,MG/L
Alkalinity as CaCO3,1971-11-30,34.0608,-117.258,162,MG/L
Nitrate as N,1960-06-27,34.0572,-117.258,10,MG/L
Nitrate as N,1962-07-03,34.0639,-117.2998,2,MG/L
Alkalinity as CaCO3,1971-04-21,34.0934,-117.4502,155,MG/L
Alkalinity as CaCO3,1963-11-20,34.0703,-117.2934,130,MG/L
Alkalinity as CaCO3,1962-09-25,34.0739,-117.2325,144,MG/L
Nitrate as N,1967-08-29,34.0752,-117.1751,1,MG/L
Nitrate as N,1932-08-04,34.0572,-117.1926,2,MG/L
Alkalinity as CaCO3,1951-04-24,34.0427,-117.2144,236,MG/L
Nitrate as N,1973-02-06,34.0391,-117.3891,12,MG/L
Alkalinity as CaCO3,1959-06-18,34.0427,-117.2275,196,MG/L
Nitrate as N,1956-11-05,34.1006,-117.3236,0.34,MG/L
Nitrate as N,1970-03-31,34.05,-117.5201,5.4,MG/L
Nitrate as N,1967-11-30,34.0525,-117.3081,6.6,MG/L
Alkalinity as CaCO3,1980-10-03,34.0693,-116.55,232,MG/L
Alkalinity as CaCO3,1950-04-24,34.0608,-117.2231,151,MG/L
Alkalinity as CaCO3,1965-06-16,34.1151,-117.2799,170,MG/L
Alkalinity as CaCO3,1972-04-18,34.1187,-117.4502,148,MG/L
Alkalinity as CaCO3,1950-04-23,33.9957,-117.638,190,MG/L
Nitrate as N,1950-12-27,33.9921,-117.5898,14.4,MG/L
Nitrate as N,1959-08-11,34.3938,-116.8955,0.2,MG/L
Nitrate as N,1955-06-24,34.2309,-117.1708,0.5,MG/L
Alkalinity as CaCO3,1967-09-14,34.05,-117.6686,152,MG/L
Nitrate as N,1955-05-24,34.12,-114.5094,1,MG/L
Nitrate as N,1973-05-22,34.2273,-117.127,0.09,MG/L
Alkalinity as CaCO3,1954-09-02,34.2092,-117.0965,70,MG/L
Alkalinity as CaCO3,1953-05-04,34.2418,-117.2362,40,MG/L
Nitrate as N,1959-06-23,34.2418,-117.2362,0.2,MG/L
Alkalinity as CaCO3,1966-03-07,34.1187,-117.6162,122,MG/L
Alkalinity as CaCO3,1967-11-21,34.0934,-117.6423,158,MG/L
Alkalinity as CaCO3,1931-08-05,34.1187,-117.5811,165,MG/L
Nitrate as N,1968-11-21,34.0029,-117.5811,1.7,MG/L
Alkalinity as CaCO3,1959-08-11,33.9921,-117.5854,553,MG/L
Alkalinity as CaCO3,1967-05-11,34.0825,-117.6992,142,MG/L
Nitrate as N,1951-01-15,34.0282,-117.5899,8.83,MG/L
Alkalinity as CaCO3,1967-11-22,34.1187,-117.6162,130,MG/L
Nitrate as N,1961-08-02,33.9957,-117.0222,4.1,MG/L
Alkalinity as CaCO3,1967-12-01,34.0246,-117.0965,194,MG/L
Nitrate as N,1966-03-11,34.0789,-117.6948,12,MG/L
Alkalinity as CaCO3,1966-01-06,34.0825,-117.6992,150,MG/L
Alkalinity as CaCO3,1964-10-29,34.0825,-117.6992,151,MG/L
Alkalinity as CaCO3,1967-06-21,34.021,-117.3324,236,MG/L
Nitrate as N,1961-09-28,34.5278,-117.293,0.27,MG/L
Alkalinity as CaCO3,1980-10-20,34.5278,-117.3061,94,MG/L
Alkalinity as CaCO3,1963-06-19,34.52,-117.3106,84,MG/L
Alkalinity as CaCO3,1967-01-17,34.5778,-117.4214,167,MG/L
Nitrate as N,1964-05-14,33.6028,-114.6238,1,MG/L
Nitrate as N,1957-12-09,34.5553,-117.2856,0.1,MG/L
Nitrate as N,1961-01-10,34.4626,-116.9479,0.79,MG/L
Alkalinity as CaCO3,1966-10-13,34.4447,-116.9539,338,MG/L
Alkalinity as CaCO3,1979-02-20,34.4308,-116.9523,187,MG/L
Alkalinity as CaCO3,1973-04-24,34.4244,-116.6606,107,MG/L
Alkalinity as CaCO3,1979-12-18,34.47,-117.2387,108,MG/L
Alkalinity as CaCO3,1966-04-11,34.4597,-116.825,103,MG/L
Nitrate as N,1978-08-23,34.3902,-116.7121,0.5,MG/L
Alkalinity as CaCO3,1961-12-08,34.4597,-116.825,106,MG/L
Alkalinity as CaCO3,1976-08-05,34.4267,-116.607,124,MG/L
Nitrate as N,1957-04-23,34.4453,-116.8467,0.79,MG/L
Nitrate as N,1961-02-23,34.4642,-116.9303,5.69,MG/L
Nitrate as N,1961-12-08,34.4606,-116.9392,4.83,MG/L
Nitrate as N,1953-10-22,33.9631,-117.6468,2.5,MG/L
Alkalinity as CaCO3,1951-11-26,33.9667,-117.6686,151,MG/L
Alkalinity as CaCO3,1959-03-26,33.9667,-117.673,172,MG/L
Alkalinity as CaCO3,1952-02-29,33.9667,-117.6861,290,MG/L
Nitrate as N,1959-06-03,33.9594,-117.7691,0.9,MG/L
Nitrate as N,1965-04-07,34.5278,-117.3061,0.34,MG/L
Nitrate as N,1961-02-23,34.5144,-116.8511,1,MG/L
Alkalinity as CaCO3,1964-05-28,34.4894,-116.9084,128,MG/L
Alkalinity as CaCO3,1967-05-09,34.4011,-116.7208,372,MG/L
Alkalinity as CaCO3,1954-09-22,33.9594,-117.6511,350,MG/L
Alkalinity as CaCO3,1955-05-16,34.4626,-117.1051,117,MG/L
Alkalinity as CaCO3,1954-03-05,34.4506,-117.2303,58,MG/L
Alkalinity as CaCO3,1964-02-04,34.4409,-117.2057,64,MG/L
Nitrate as N,1966-05-24,34.4409,-117.2057,0.84,MG/L
Alkalinity as CaCO3,1979-12-07,34.4219,-116.6109,103,MG/L
Nitrate as N,1972-04-12,35.1097,-116.7992,0.1,MG/L
Nitrate as N,1953-01-21,35.0578,-115.1644,3.8,MG/L
Alkalinity as CaCO3,1958-10-15,34.8731,-116.9282,110,MG/L
Nitrate as N,1971-03-31,34.8731,-116.9282,2.3,MG/L
Nitrate as N,1960-03-01,34.9058,-117.1277,0.95,MG/L
Nitrate as N,1961-11-08,34.7275,-114.5172,0.2,MG/L
Nitrate as N,1978-07-17,34.8773,-116.8233,5.2,MG/L
Alkalinity as CaCO3,1970-04-28,34.7336,-117.3306,365,MG/L
Alkalinity as CaCO3,1975-04-10,34.9014,-116.8311,135,MG/L
Alkalinity as CaCO3,1972-07-06,34.6039,-117.6337,75,MG/L
Alkalinity as CaCO3,1968-10-01,34.6544,-117.3456,192,MG/L
Alkalinity as CaCO3,1967-01-23,34.505,-117.3317,79,MG/L
Nitrate as N,1960-01-21,34.5014,-117.3489,3.89,MG/L
Nitrate as N,1954-11-09,34.5894,-117.332,0.5,MG/L
Nitrate as N,1959-03-26,34.8453,-116.6431,0.1,MG/L
Alkalinity as CaCO3,1955-11-30,34.7567,-117.3459,131,MG/L
Nitrate as N,1959-05-26,34.7336,-117.3306,0.79,MG/L
Alkalinity as CaCO3,1957-11-01,34.6286,-117.2048,70,MG/L
Nitrate as N,1959-11-03,34.8958,-116.9987,0,MG/L
Nitrate as N,1978-11-16,34.5955,-117.3323,0.54,MG/L
Alkalinity as CaCO3,1966-01-19,33.2853,-117.3767,240,MG/L
Nitrate as N,1969-05-09,33.2954,-116.3039,0.1,MG/L
Nitrate as N,1953-01-13,33.2882,-116.2906,0.79,MG/L
Nitrate as N,1959-10-08,33.22,-117.3389,0,MG/L
Nitrate as N,1952-11-18,33.2623,-117.3734,0.1,MG/L
Nitrate as N,1962-04-09,33.2173,-117.3423,0,MG/L
Nitrate as N,1961-09-25,33.2523,-117.2781,0.86,MG/L
Alkalinity as CaCO3,1957-06-25,33.2477,-117.2996,290,MG/L
Alkalinity as CaCO3,1953-08-12,33.2445,-117.3136,217,MG/L
Nitrate as N,1961-09-27,33.2405,-117.3349,0.07,MG/L
Alkalinity as CaCO3,1967-05-19,34.8451,-114.9679,104,MG/L
Alkalinity as CaCO3,1980-01-16,34.9241,-117.1278,131,MG/L
Nitrate as N,1968-05-21,34.9349,-117.1898,1.4,MG/L
Alkalinity as CaCO3,1954-12-16,34.9928,-116.6986,162,MG/L
Alkalinity as CaCO3,1969-12-02,35.2714,-115.5528,153,MG/L
Nitrate as N,1955-09-26,35.6261,-116.2777,0.9,MG/L
Nitrate as N,1968-11-01,33.2886,-117.3636,0.59,MG/L
Nitrate as N,1956-09-27,33.3073,-116.982,2,MG/L
Nitrate as N,1963-08-22,33.3064,-116.9955,1.3,MG/L
Alkalinity as CaCO3,1963-09-26,33.2453,-117.3248,256,MG/L
Nitrate as N,1953-01-30,35.0521,-116.7907,3.77,MG/L
Alkalinity as CaCO3,1962-05-17,33.3009,-117.352,206,MG/L
Alkalinity as CaCO3,1954-08-25,33.3873,-117.2511,110,MG/L
Alkalinity as CaCO3,1957-07-16,33.3945,-117.5858,150,MG/L
Nitrate as N,1960-11-02,33.3192,-116.9928,0.54,MG/L
Nitrate as N,1954-09-02,33.2882,-116.9515,0.86,MG/L
Alkalinity as CaCO3,1957-06-26,33.2807,-116.6255,90,MG/L
Alkalinity as CaCO3,1917-12-14,34.9786,-117.3852,23,MG/L
Nitrate as N,1966-01-12,33.3284,-117.3336,2.2,MG/L
Alkalinity as CaCO3,1955-04-05,33.0899,-116.9515,168,MG/L
Alkalinity as CaCO3,1961-01-11,33.145,-117.0483,202,MG/L
Nitrate as N,1961-10-24,32.5458,-117.0958,3.6,MG/L
Alkalinity as CaCO3,1962-10-19,33.1303,-117.0836,180,MG/L
Nitrate as N,1961-07-27,33.0863,-117.2598,3.2,MG/L
Alkalinity as CaCO3,1959-07-14,33.1414,-117.282,245,MG/L
Nitrate as N,1963-10-10,33.2123,-117.3561,0,MG/L
Nitrate as N,1953-02-26,33.1339,-116.3744,2.35,MG/L
Alkalinity as CaCO3,1961-07-21,32.9771,-117.0268,188,MG/L
Nitrate as N,1953-12-10,33.222,-117.3436,0,MG/L
Nitrate as N,1959-08-04,32.9334,-117.2398,0.2,MG/L
Nitrate as N,1952-11-18,33.2486,-117.3745,0.29,MG/L
Alkalinity as CaCO3,1989-10-10,33.0244,-116.8616,152,MG/L
Alkalinity as CaCO3,1954-07-26,33.2148,-117.3612,273,MG/L
Alkalinity as CaCO3,1958-06-24,32.7915,-116.9313,155,MG/L
Alkalinity as CaCO3,1961-04-27,33.215,-117.3614,143,MG/L
Nitrate as N,1958-06-12,33.2112,-117.3568,0.02,MG/L
Alkalinity as CaCO3,1963-02-27,32.8933,-117.1138,331,MG/L
Nitrate as N,1960-02-10,33.2037,-117.3831,1.7,MG/L
Nitrate as N,1957-07-31,33.0899,-116.9515,2.98,MG/L
Nitrate as N,1953-08-19,33.0863,-116.9472,2.2,MG/L
Alkalinity as CaCO3,1951-05-17,32.7915,-116.9487,194,MG/L
Nitrate as N,1957-12-18,32.9516,-117.0442,1.4,MG/L
Alkalinity as CaCO3,1957-10-21,32.9662,-117.2616,42,MG/L
Nitrate as N,1958-09-16,32.7623,-117.1747,1.2,MG/L
Nitrate as N,1959-02-13,32.9098,-116.2073,0.5,MG/L
Nitrate as N,1962-08-08,32.7054,-116.742,1.7,MG/L
Alkalinity as CaCO3,1984-11-01,32.8206,-116.9355,315,MG/L
Nitrate as N,1960-02-25,32.8461,-116.9747,0.56,MG/L
Nitrate as N,1960-06-02,32.8315,-116.9877,0,MG/L
Alkalinity as CaCO3,1989-09-19,32.7404,-116.9008,268,MG/L
Nitrate as N,1959-06-11,32.7987,-116.9789,2,MG/L
Nitrate as N,1970-10-14,33.0717,-116.5791,0.09,MG/L
Alkalinity as CaCO3,1981-06-05,37.9302,-121.2596,110,MG/L
Nitrate as N,1973-10-19,37.8832,-121.3009,3.8,MG/L
Alkalinity as CaCO3,1976-02-19,37.9302,-121.2505,118,MG/L
Nitrate as N,1959-04-09,37.8254,-121.2826,0.32,MG/L
Alkalinity as CaCO3,1963-06-04,37.8724,-121.3101,120,MG/L
Alkalinity as CaCO3,1976-09-07,37.9338,-121.2642,122,MG/L
Alkalinity as CaCO3,1975-06-03,37.9193,-121.4336,496,MG/L
Alkalinity as CaCO3,1973-09-18,37.9446,-121.2826,142,MG/L
Mercury,1983-09-08,37.9446,-121.2826,0,UG/L
Nitrate as N,1961-04-24,32.5639,-117.1043,5.2,MG/L
Alkalinity as CaCO3,1959-08-11,32.5675,-117.0404,169,MG/L
Nitrate as N,1960-12-06,32.5603,-117.0617,0.56,MG/L
Nitrate as N,1959-10-22,32.5603,-117.0617,4.1,MG/L
Alkalinity as CaCO3,1955-11-15,32.622,-116.1664,167,MG/L
Alkalinity as CaCO3,1955-01-17,32.6183,-116.2006,72,MG/L
Nitrate as N,1963-10-08,32.5893,-117.0958,0,MG/L
Nitrate as N,1976-08-30,37.9771,-121.2688,0.5,MG/L
Nitrate as N,1959-07-13,38.0218,-121.0499,0.56,MG/L
Alkalinity as CaCO3,1981-06-25,38.0074,-121.0958,122,MG/L
Alkalinity as CaCO3,1966-03-16,37.7288,-121.5136,170,MG/L
Nitrate as N,1979-05-24,37.7206,-121.5388,9.9,MG/L
Alkalinity as CaCO3,1959-03-19,37.7676,-121.429,331,MG/L
Alkalinity as CaCO3,1979-05-23,37.7821,-121.461,120,MG/L
Alkalinity as CaCO3,1954-06-30,37.7387,-121.4153,125,MG/L
Nitrate as N,1979-05-23,37.7495,-121.3787,0.99,MG/L
Alkalinity as CaCO3,1984-03-12,37.988,-121.3009,211,MG/L
Arsenic,1987-12-03,37.9807,-121.3055,10,UG/L
Alkalinity as CaCO3,1973-10-19,38.0385,-121.3421,215,MG/L
Nitrate as N,1975-10-24,38.0241,-121.3284,0.2,MG/L
Nitrate as N,1971-10-12,38.0241,-121.3329,2.7,MG/L
Alkalinity as CaCO3,1975-10-24,38.0096,-121.3238,150,MG/L
Nitrate as N,1975-02-25,38.0096,-121.3009,1,MG/L
Alkalinity as CaCO3,1967-05-12,34.9344,-119.5562,172,MG/L
Alkalinity as CaCO3,1960-09-22,35.5311,-120.5179,161,MG/L
Alkalinity as CaCO3,1974-11-08,35.04,-120.5171,99,MG/L
Alkalinity as CaCO3,1960-09-20,35.4348,-120.8862,392,MG/L
Nitrate as N,1962-10-30,35.3589,-120.8104,1,MG/L
Alkalinity as CaCO3,1963-07-10,35.5457,-120.7051,255,MG/L
Nitrate as N,1978-06-05,38.1325,-121.191,4.7,MG/L
Nitrate as N,1960-08-04,37.6773,-121.4015,7.2,MG/L
Nitrate as N,1955-10-12,37.6592,-121.3924,3.4,MG/L
Nitrate as N,1951-09-06,37.7026,-121.3375,7.14,MG/L
Nitrate as N,1979-05-22,37.7315,-121.2596,5.2,MG/L
Alkalinity as CaCO3,1959-04-09,37.7297,-121.3613,129,MG/L
Alkalinity as CaCO3,1962-10-30,35.4508,-120.9056,415,MG/L
Alkalinity as CaCO3,1960-07-08,35.502,-120.6605,241,MG/L
Nitrate as N,1960-01-04,35.4384,-120.8906,0.5,MG/L
Nitrate as N,1961-01-20,35.4384,-120.8906,0.56,MG/L
Alkalinity as CaCO3,1954-06-11,35.3589,-120.8236,551,MG/L
Nitrate as N,1953-10-28,38.1903,-121.4565,0.2,MG/L
Alkalinity as CaCO3,1965-10-17,35.7208,-120.6917,219,MG/L
Nitrate as N,1978-05-18,38.2264,-121.159,2.1,MG/L
Alkalinity as CaCO3,1974-06-03,34.5875,-119.9899,169,MG/L
Nitrate as N,1973-10-17,34.5875,-119.9899,0,MG/L
Nitrate as N,1964-05-19,34.6335,-120.4517,10,MG/L
Nitrate as N,1961-10-10,34.6335,-120.4517,9.3,MG/L
Alkalinity as CaCO3,1958-12-18,34.9255,-120.4552,180,MG/L
Alkalinity as CaCO3,1987-05-15,34.6294,-120.4838,476,MG/L
Alkalinity as CaCO3,1962-06-06,34.6719,-120.4968,245,MG/L
Nitrate as N,1957-09-24,34.4227,-119.8394,1.6,MG/L
Alkalinity as CaCO3,1965-06-21,34.5169,-119.4769,282,MG/L
Alkalinity as CaCO3,1967-04-26,34.5169,-120.3155,228,MG/L
Nitrate as N,1965-03-23,34.6108,-120.1885,0,MG/L
Nitrate as N,1975-05-12,34.6342,-120.0238,1.1,MG/L
Alkalinity as CaCO3,1974-05-29,34.6342,-120.0238,337,MG/L
Alkalinity as CaCO3,1971-09-16,34.5811,-120.0658,343,MG/L
Nitrate as N,1968-05-03,34.9922,-120.5707,1.7,MG/L
Nitrate as N,1971-09-21,34.9728,-119.656,0.7,MG/L
Alkalinity as CaCO3,1965-11-15,35.182,-120.6093,115,MG/L
Nitrate as N,1971-11-16,35.3291,-120.8441,0.09,MG/L
Nitrate as N,1962-07-12,35.0537,-120.588,6.1,MG/L
Nitrate as N,1954-09-15,34.3933,-119.5135,0.2,MG/L
Nitrate as N,1966-01-19,35.115,-120.6274,0.2,MG/L
Alkalinity as CaCO3,1962-10-10,35.1169,-120.6139,78,MG/L
Alkalinity as CaCO3,1987-11-05,35.1105,-120.6121,109,MG/L
Nitrate as N,1970-09-14,34.3933,-119.5135,0.2,MG/L
Alkalinity as CaCO3,1974-10-21,34.3933,-119.5135,299,MG/L
Alkalinity as CaCO3,1964-10-12,34.4211,-119.8296,299,MG/L
Alkalinity as CaCO3,1965-07-27,35.1025,-120.6227,372,MG/L
Nitrate as N,1977-10-31,35.3734,-120.0512,19.9,MG/L
