Census Tract,Total Population,California County,ZIP,Approximate Location,Longitude,Latitude,CES 4.0 Score, CES 4.0 Percentile,CES 4.0 Percentile Range,DAC category,Ozone,Ozone Pctl,PM2.5,PM2.5 Pctl,Diesel PM,Diesel PM Pctl,Drinking Water,Drinking Water Pctl,Lead,Lead Pctl,Pesticides,Pesticides Pctl,Tox. Release,Tox. Release Pctl,Traffic,Traffic Pctl,Cleanup Sites,Cleanup Sites Pctl,Groundwater Threats,Groundwater Threats Pctl,Haz. Waste,Haz. Waste Pctl,Imp. Water Bodies,Imp. Water Bodies Pctl,Solid Waste,Solid Waste Pctl,Pollution Burden,Pollution Burden Score,Pollution Burden Pctl,Asthma,Asthma Pctl,Low Birth Weight,Low Birth Weight Pctl,Cardiovascular Disease,Cardiovascular Disease Pctl,Education,Education Pctl,Linguistic Isolation,Linguistic Isolation Pctl,Poverty,Poverty Pctl,Unemployment,Unemployment Pctl,Housing Burden,Housing Burden Pctl,Pop. Char. ,Pop. Char. Score,Pop. Char. Pctl
6037186404,2631,Los Angeles,90065,Los Angeles,-118.2354293,34.1067595,41.68,77.62,75-80%,CalEnviroScreen 4.0 Top 25%,0.051,64.73,12.05494302,81.39,0.125,44.53,488.79,59.71,79.57,88.90,0.00,0.00,1537.582662,73.71,739.4212147,39.45,50.8,96.04,31,80.57,0.2,35.62,6,58.69,0.2,9.67,56.41,6.89,85.14,65.4,74.75,3.93,24.99,11.07,38.48,23.7,70.93,15,77.43,39.5,68.48,7.7,73.41,20,62.83,58.35,6.05,62.95
6037404501,2789,Los Angeles,91702,Azusa,-117.9220312,34.1109251,41.68,77.61,75-80%,CalEnviroScreen 4.0 Top 25%,0.060,82.48,11.73121178,67.31,0.103,38.42,655.98,72.14,60.79,66.92,0.00,0.00,1415.584361,71.73,676.0286152,34.23,12,68.94,13.6,55.32,1.27,88.58,0,0.00,8.25,87.10,56.10,6.85,84.59,71.92,79.85,2.26,3.12,17.02,76.35,34.5,84.70,13.9,74.10,41.5,71.42,5.2,46.99,16,43.89,58.66,6.09,63.44
6067009110,2029,Sacramento ,95826,Rosemont,-121.3713784,38.5576271,41.67,77.60,75-80%,CalEnviroScreen 4.0 Top 25%,0.047,50.54,9.016634708,37.70,0.575,92.16,469.90,56.53,60.95,67.13,0.00,0.00,226.3833313,36.77,2158.941906,89.23,0,0.00,1.5,10.64,0.025,3.64,5,51.22,0,0.00,40.20,4.91,43.40,85.46,87.90,9.55,99.31,16.09,71.97,17.1,60.00,6.7,47.08,67.9,96.55,15.6,97.27,27.3,85.50,81.84,8.49,94.40
6095252502,2106,Solano ,94533,Fairfield,-122.0449333,38.2470347,41.67,77.58,75-80%,CalEnviroScreen 4.0 Top 25%,0.041,22.19,8.590738893,25.55,0.169,56.14,288.00,20.02,81.21,90.36,0.00,0.00,605.9493306,55.14,818.6749569,45.54,0,0.00,66.3,93.56,0.27,45.73,6,58.69,1,35.72,41.82,5.11,48.08,136.39,98.06,6.25,79.73,18.1,81.09,15,55.34,6.2,44.36,46.4,77.99,10,86.19,30.4,91.19,78.65,8.16,91.16
6037910501,5218,Los Angeles,93550,Palmdale,-118.1125209,34.5802081,41.65,77.57,75-80%,CalEnviroScreen 4.0 Top 25%,0.062,88.70,7.790454775,11.64,0.209,63.66,289.80,20.44,52.26,54.73,0.00,0.00,14131.09668,98.79,614.0491316,29.40,0,0.00,0,0.00,0.11,19.25,0,0.00,2.2,54.85,35.55,4.34,30.48,125.16,96.60,8.77,98.41,23.3,95.65,38.4,88.71,8.8,56.85,78,99.18,15.3,97.07,40.6,98.78,92.50,9.60,99.60
6065042507,4797,Riverside ,92551,Moreno Valley,-117.2329208,33.883118,41.65,77.56,75-80%,CalEnviroScreen 4.0 Top 25%,0.070,98.67,11.34185005,58.42,0.158,53.27,237.48,10.20,26.31,19.42,0.00,0.00,392.4453329,46.62,553.6124915,25.00,13,71.63,83.5,95.53,3.02,96.14,0,0.00,2.7,60.11,47.53,5.80,63.67,64.15,73.49,5.6,66.83,17.29,77.44,29.6,79.73,14.1,74.76,30.3,54.38,16.5,98.02,11.8,22.10,69.19,7.18,79.15
6025011700,5243,Imperial ,92243,El Centro,-115.5571432,32.7775979,41.64,77.55,75-80%,CalEnviroScreen 4.0 Top 25%,0.050,62.53,8.776915342,32.21,0.151,51.34,392.74,42.65,52.75,55.53,0.00,0.00,41.28102113,16.85,908.7761586,52.21,0,0.00,3,22.12,1.21,87.98,10,82.97,1,35.72,41.36,5.05,46.88,100.38,92.80,6.18,78.65,20.31,88.27,26.1,75.09,13.2,71.92,50.8,82.79,13.8,95.50,14.7,36.65,79.48,8.24,92.08
6071006601,4477,San Bernardino,92324,Colton,-117.3378085,34.0729192,41.63,77.53,75-80%,CalEnviroScreen 4.0 Top 25%,0.070,98.67,11.93246649,74.74,0.808,96.81,451.99,54.35,77.41,86.98,0.00,0.00,640.6990255,56.41,2224.283607,90.04,14.3,73.76,0.75,4.42,0.185,31.38,0,0.00,0.5,22.08,55.28,6.75,82.97,75.79,82.58,4.23,32.00,20.18,87.94,24.8,72.94,NA,NA,40.8,70.34,3.8,28.20,14.2,34.25,59.47,6.17,64.81
6067005201,3707,Sacramento ,95826,Sacramento,-121.4229418,38.5590043,41.63,77.52,75-80%,CalEnviroScreen 4.0 Top 25%,0.046,46.99,9.110191728,39.39,0.408,85.28,265.26,16.85,52.10,54.54,0.05,20.83,194.0633342,34.16,2190.33321,89.70,9.1,58.49,14.8,57.28,0.84,82.32,5,51.22,1.5,42.31,51.75,6.32,74.96,43.55,46.95,9.35,99.08,7.94,13.35,8.1,34.78,5.5,40.44,71.1,97.69,15.5,97.20,43.9,99.44,63.52,6.59,70.71
6071006100,9735,San Bernardino,92404,San Bernardino,-117.2600059,34.1602104,41.62,77.51,75-80%,CalEnviroScreen 4.0 Top 25%,0.073,100.00,10.95087837,54.54,0.035,12.59,783.25,87.52,77.27,86.79,0.22,31.97,604.7096661,55.13,314.2642099,9.09,12.9,70.77,0,0.00,0.06,8.76,0,0.00,0,0.00,41.77,5.10,47.94,123.59,96.32,7.13,91.04,23.85,96.49,19.1,63.20,2.4,18.91,40.6,69.96,7.4,70.90,30.1,90.67,78.67,8.16,91.17
6085503112,4141,Santa Clara,95112,San Jose,-121.8709918,37.3223412,41.62,77.50,75-80%,CalEnviroScreen 4.0 Top 25%,0.041,22.19,8.920972219,35.54,0.498,89.82,291.53,22.74,54.33,57.69,0.00,0.00,170.0646718,31.56,1071.243873,62.36,13.8,72.81,66.25,93.52,0.66,77.02,4,43.78,10,91.04,52.04,6.35,75.68,48.88,54.97,5.93,73.76,9.56,25.87,26.2,75.22,19.7,86.13,42.2,72.40,6.9,66.61,22.8,73.41,63.14,6.55,70.34
6037408211,6381,Los Angeles,91748,Industry,-117.9080818,33.9988356,41.60,77.48,75-80%,CalEnviroScreen 4.0 Top 25%,0.052,66.81,12.17440042,87.65,0.492,89.55,690.94,76.46,62.94,69.91,0.00,0.00,2426.57666,82.22,2167.40133,89.39,24.25,85.76,63.05,93.01,1.22,88.10,5,51.22,2.5,59.18,71.98,8.79,98.99,29.61,24.41,3.07,9.93,10.07,30.45,15.9,57.52,37.7,98.25,35.3,62.25,5.5,51.26,24.6,79.06,45.63,4.73,43.76
6001428700,4472,Alameda ,94501,Alameda,-122.3050028,37.7801283,41.60,77.47,75-80%,CalEnviroScreen 4.0 Top 25%,0.029,3.12,9.416794882,43.47,0.905,97.61,110.66,4.27,18.15,10.38,0.00,0.00,426.0000102,48.37,1011.03674,58.63,63.85,97.70,533.35,99.97,3.43,96.77,11,86.96,6,79.95,52.91,6.46,77.90,64.7,74.00,6.41,82.28,12.67,51.82,12.2,48.84,6.7,47.08,32.8,58.34,10.3,87.39,13.8,32.27,62.08,6.44,68.85
6029003114,7835,Kern ,93313,Bakersfield,-119.0445781,35.3029184,41.60,77.46,75-80%,CalEnviroScreen 4.0 Top 25%,0.065,93.63,15.82184044,99.84,0.233,67.67,767.59,86.89,29.75,23.60,0.00,0.00,39.95619963,16.58,1097.067037,63.84,5.6,44.18,1,6.97,0.895,83.20,0,0.00,1.5,42.31,49.45,6.04,69.02,56.78,65.09,4.62,41.72,19.05,84.42,25.4,73.99,6.6,46.54,55.2,87.39,11.7,91.55,16.4,46.02,66.42,6.89,75.01
6059088902,5019,Orange ,92843,Garden Grove,-117.9463184,33.7632139,41.59,77.45,75-80%,CalEnviroScreen 4.0 Top 25%,0.046,44.98,11.92795274,74.49,0.105,38.98,481.19,58.26,74.73,84.40,0.00,0.00,3764.833334,88.10,2664.329718,93.85,0.7,9.59,0,0.00,0.37,58.27,0,0.00,0.2,9.67,45.42,5.55,57.82,56.43,64.67,6.73,87.02,17.07,76.52,31.8,82.18,27.8,94.42,35,61.76,3.1,18.31,27.5,85.96,72.30,7.50,83.17
6037106407,3119,Los Angeles,91342,Los Angeles,-118.4365572,34.3105742,41.58,77.43,75-80%,CalEnviroScreen 4.0 Top 25%,0.067,97.00,10.98471997,54.84,0.398,84.72,726.64,83.13,44.32,43.30,0.00,0.00,319.1063283,42.87,1741.756484,82.71,0,0.00,0,0.00,0.12,20.32,0,0.00,0,0.00,42.07,5.14,48.76,63.98,73.29,5.86,72.32,13.45,57.13,42.4,91.71,12.3,69.47,68.8,96.93,10.1,86.75,37.4,97.59,78.04,8.09,90.34
6025012002,10765,Imperial ,92231,Calexico,-115.4776657,32.6773547,41.58,77.42,75-80%,CalEnviroScreen 4.0 Top 25%,0.054,70.28,12.08454797,83.36,0.361,82.02,440.52,51.65,21.72,14.14,5.37,54.86,442.0072225,49.21,540.5683456,24.01,1.4,19.91,0,0.00,0.03,4.12,26,99.52,0,0.00,44.03,5.38,54.10,60.28,69.34,5.24,58.56,21.12,90.95,25.1,73.42,42.1,98.88,39.4,68.27,15.7,97.35,15.8,42.83,74.55,7.73,86.11
6085512604,4886,Santa Clara,95020,Gilroy,-121.5705799,37.019822,41.57,77.41,75-80%,CalEnviroScreen 4.0 Top 25%,0.043,32.15,6.35758576,4.41,0.342,80.40,364.38,37.59,58.19,63.23,537.89,86.03,8.593436467,8.53,1747.125276,82.80,12.25,69.52,21.5,70.30,0.33,53.95,0,0.00,0,0.00,45.85,5.60,59.02,59.06,68.13,5.71,69.16,17.01,76.17,38.1,88.40,9.8,61.09,33.3,59.08,6.8,65.63,27.5,85.96,71.59,7.43,82.27
6037310702,6567,Los Angeles,91502,Burbank,-118.3067629,34.1811412,41.55,77.40,75-80%,CalEnviroScreen 4.0 Top 25%,0.059,79.99,11.76906719,68.57,0.767,96.35,787.01,87.92,23.13,15.66,0.00,0.00,1280.352377,69.74,1498.622136,78.06,45.75,95.04,36.2,83.73,2.3,93.85,6,58.69,6.55,81.21,68.86,8.41,97.87,27.72,21.37,3.72,20.52,9.45,25.07,14.7,54.62,23.4,90.70,39.7,68.83,5.9,56.19,33,94.47,47.64,4.94,46.71
6099003904,4652,Stanislaus ,95380,Turlock,-120.8326517,37.4902919,41.53,77.38,75-80%,CalEnviroScreen 4.0 Top 25%,0.056,74.10,12.94689731,93.53,0.117,42.53,862.44,96.69,59.59,65.22,141.99,79.28,133.2353338,27.32,325.8358265,9.64,12,68.94,37.25,84.38,0.225,39.77,0,0.00,0,0.00,53.56,6.54,79.30,77.81,84.01,3.42,14.90,24.42,97.26,22.8,69.64,8.5,55.60,33.1,58.79,4.6,39.21,19.8,61.94,61.21,6.35,67.50
6031001701,10015,Kings ,93204,Unincorporated Kings County area,-120.0793193,35.9048358,41.52,77.37,75-80%,CalEnviroScreen 4.0 Top 25%,0.051,64.95,9.402202486,43.22,0.016,5.75,451.80,54.34,75.41,85.10,12.87,62.14,2210.966675,80.97,376.1187825,12.59,0,0.00,8,40.76,0.1,16.64,0,0.00,11,92.81,44.10,5.38,54.36,45.07,48.87,4.47,37.88,19.88,87.11,59,99.14,30.3,95.78,67.6,96.43,12.4,93.09,21.6,69.15,74.33,7.71,85.82
6037530003,3080,Los Angeles,90640,Montebello,-118.0889928,34.0286266,41.52,77.36,75-80%,CalEnviroScreen 4.0 Top 25%,0.052,66.81,12.00891284,78.69,0.073,27.04,625.24,70.33,52.67,55.40,2.07,47.93,2667.293335,83.41,1722.653217,82.43,20,81.91,24.05,73.60,0.47,67.04,11,86.96,10.7,92.00,69.44,8.48,98.18,53.02,60.27,2.05,2.22,16.41,73.65,11,45.18,10.4,63.30,17.1,27.35,5.9,56.19,17.8,53.12,47.20,4.90,46.03
6065042506,9138,Riverside ,92553,Moreno Valley,-117.270282,33.9329093,41.51,77.34,75-80%,CalEnviroScreen 4.0 Top 25%,0.070,98.67,11.63341776,64.01,0.192,60.61,237.48,10.20,26.71,20.00,0.25,32.90,994.7173666,63.55,1157.487053,66.75,0,0.00,13.75,55.64,0.345,55.42,0,0.00,0,0.00,42.13,5.14,48.94,73.01,80.62,6.03,75.76,23.46,95.86,25.2,73.63,9.8,61.09,39.8,68.94,8.2,76.69,24,77.21,77.80,8.07,90.02
6037128101,3735,Los Angeles,91405,Los Angeles,-118.4356174,34.1902993,41.51,77.33,75-80%,CalEnviroScreen 4.0 Top 25%,0.062,88.70,11.63653858,64.08,0.076,28.56,726.64,83.13,64.17,71.77,0.00,0.00,899.156667,62.18,1048.798265,61.08,36.5,91.68,0,0.00,0.045,5.57,4,43.78,0,0.00,47.69,5.82,64.09,61.77,71.29,4.88,48.99,15.3,68.38,15.5,56.48,15.7,78.71,42.3,72.58,8.9,81.01,26.6,83.94,68.71,7.13,78.47
6059011403,6654,Orange ,92831,Fullerton,-117.9057059,33.8715955,41.49,77.32,75-80%,CalEnviroScreen 4.0 Top 25%,0.048,53.73,12.18148916,87.89,0.273,73.45,685.45,75.66,80.93,90.09,0.00,0.00,3958.203369,89.12,540.4649528,23.98,70.65,98.21,53.75,91.12,3.695,97.00,0,0.00,4,70.42,64.94,7.93,95.83,43.59,47.00,4.57,40.47,11.15,39.08,20.7,65.95,4.3,33.31,40,69.16,7.3,69.98,18.2,55.13,50.44,5.23,51.03
6065031701,2403,Riverside ,92504,Riverside,-117.4050093,33.9061238,41.49,77.31,75-80%,CalEnviroScreen 4.0 Top 25%,0.066,95.27,12.24211569,89.16,0.091,33.94,693.08,76.66,62.88,69.78,52.73,72.55,1436.430013,72.14,271.8796248,6.85,16,76.73,2,14.31,0.31,51.73,1,12.45,6,79.95,58.71,7.17,89.09,43.84,47.36,4.4,35.85,11.27,40.19,26.3,75.32,12.3,69.47,52.4,84.70,7.9,74.74,16.8,48.06,55.80,5.79,59.09
6073004700,1703,San Diego,92102,San Diego,-117.1450748,32.7083889,41.48,77.29,75-80%,CalEnviroScreen 4.0 Top 25%,0.043,29.89,10.196964,50.38,1.006,98.27,312.86,28.99,55.74,59.65,0.00,0.00,545.1383361,53.24,1047.224191,61.00,5.85,44.61,46.05,88.83,1.8,91.90,6,58.69,3.95,67.61,55.23,6.74,82.85,71.96,79.86,3.91,24.57,10.66,35.32,26,74.96,14,74.45,47.9,79.55,4.2,33.58,37.4,97.59,59.30,6.15,64.52
6019004701,6923,Fresno ,93705,Fresno,-119.8369046,36.7994995,41.41,77.28,75-80%,CalEnviroScreen 4.0 Top 25%,0.060,82.48,13.59727243,96.20,0.077,28.65,733.95,84.39,56.74,61.18,0.00,0.00,1151.699636,67.43,838.3676469,46.94,0,0.00,0,0.00,0.395,60.23,0,0.00,0.5,22.08,44.43,5.42,55.16,127.72,96.92,6.59,84.85,13.88,59.50,18.5,62.22,3.6,28.80,52.5,84.77,12.3,92.88,20.6,65.18,73.60,7.63,84.82
6037186302,5096,Los Angeles,90065,Los Angeles,-118.228857,34.1126744,41.41,77.27,75-80%,CalEnviroScreen 4.0 Top 25%,0.052,66.81,11.88924998,72.71,0.213,64.28,488.79,59.71,66.73,75.03,0.00,0.00,1496.661641,73.27,1477.231049,77.58,37.05,92.31,7.25,38.02,0.265,45.02,6,58.69,0.4,14.43,57.35,7.00,86.78,65.4,74.75,4.92,50.19,11.07,38.48,17.4,60.45,7.5,51.10,29.6,53.27,9.9,85.83,16.6,47.06,57.01,5.91,60.92
6107001502,5745,Tulare ,93221,Exeter,-119.1467114,36.285001,41.39,77.26,75-80%,CalEnviroScreen 4.0 Top 25%,0.065,93.63,12.74362667,92.64,0.087,32.62,526.85,62.89,65.37,73.42,895.67,88.55,367.2705498,45.47,338.5611749,10.25,2,25.63,8.1,40.99,0.125,21.96,0,0.00,0,0.00,47.53,5.80,63.68,42.61,45.51,5.33,60.57,16.28,72.78,25.2,73.63,18.8,84.79,53.8,85.88,13.8,95.50,17.1,49.72,68.76,7.13,78.53
6071000903,4344,San Bernardino,91786,Upland,-117.6393283,34.0962131,41.37,77.24,75-80%,CalEnviroScreen 4.0 Top 25%,0.064,91.05,15.23038555,99.10,0.249,69.88,801.08,93.73,56.89,61.35,0.00,0.00,709.907674,58.41,630.6953195,30.65,18.75,80.42,0,0.00,0.095,11.48,0,0.00,0,0.00,48.14,5.88,65.48,48.53,54.34,5.26,59.19,15.37,68.66,19.7,64.26,8.9,57.41,45.5,76.87,12.5,93.30,26.2,83.08,67.86,7.04,77.13
6099002605,3837,Stanislaus ,95307,Ceres,-120.942101,37.6018684,41.37,77.23,75-80%,CalEnviroScreen 4.0 Top 25%,0.055,71.66,11.4225751,59.65,0.048,17.04,866.65,96.83,60.01,65.76,3.39,51.21,348.8329976,44.55,764.6118406,41.55,0,0.00,0.75,4.42,0.21,37.68,6,58.69,0.3,12.88,44.93,5.49,56.45,54.11,61.71,6.59,84.85,18.45,82.54,16.1,57.92,6.4,45.38,42.5,72.74,10.7,88.68,25.1,80.47,72.70,7.54,83.60
6047000401,1526,Merced ,95374,Unincorporated Merced County area,-120.8828702,37.3402713,41.37,77.22,75-80%,CalEnviroScreen 4.0 Top 25%,0.056,74.10,11.28504313,57.75,0.049,17.62,503.15,60.83,68.22,76.75,4635.95,96.59,19.75473307,11.54,225.802718,5.01,0,0.00,52.45,90.77,0,0.00,16,96.26,2.2,54.85,49.47,6.04,69.11,52.52,59.42,3.53,16.77,16.31,72.92,39.5,89.56,NA,NA,58.7,90.69,11.2,90.33,19,58.77,66.02,6.85,74.43
6037119201,4547,Los Angeles,91331,Los Angeles,-118.440639,34.2462338,41.35,77.21,75-80%,CalEnviroScreen 4.0 Top 25%,0.067,97.00,11.54686613,62.00,0.068,25.03,726.64,83.13,93.19,98.79,0.00,0.00,608.631663,55.29,772.63019,42.19,36,91.04,2,14.31,0.125,21.96,0,0.00,0,0.00,47.11,5.75,62.54,73.91,81.26,6.22,79.28,12.37,49.50,37.9,88.21,9.1,58.22,34.9,61.65,9.4,83.63,17.4,51.36,69.31,7.19,79.31
6047001501,2425,Merced ,95341,Merced,-120.514891,37.2921587,41.35,77.19,75-80%,CalEnviroScreen 4.0 Top 25%,0.055,72.55,12.16634621,87.44,0.140,48.53,525.01,62.66,42.14,40.01,193.72,80.41,14.11503667,10.10,1095.374323,63.78,5,42.61,11.25,50.14,0.46,66.60,3,33.16,0,0.00,51.62,6.30,74.57,89.3,89.36,4.59,40.94,23.55,96.14,19.9,64.65,7,48.72,34.7,61.28,2.6,11.87,21.4,68.54,63.25,6.56,70.41
6037320202,6151,Los Angeles,91340,San Fernando,-118.4345092,34.2897466,41.35,77.18,75-80%,CalEnviroScreen 4.0 Top 25%,0.067,97.00,11.10562647,55.81,0.108,39.83,499.32,60.45,88.69,95.92,0.00,0.00,663.433665,57.11,474.1705785,18.94,12.5,70.18,5.6,32.49,0.67,77.23,0,0.00,1,35.72,49.80,6.08,69.83,76.51,83.09,6.08,76.82,12.32,49.00,37.1,87.37,13.4,72.51,34.9,61.65,2.8,14.39,22.3,71.57,65.57,6.80,73.88
6085503110,4917,Santa Clara,95122,San Jose,-121.8498004,37.3331809,41.35,77.17,75-80%,CalEnviroScreen 4.0 Top 25%,0.041,22.19,9.057390764,38.56,0.756,96.17,291.53,22.74,56.59,60.89,0.00,0.00,162.8359985,30.83,4780.572058,99.54,0,0.00,17.3,63.71,0.145,24.71,3,33.16,2.2,54.85,42.67,5.21,50.57,71.35,79.21,5.05,53.85,14.97,66.05,50.5,96.71,30.8,95.99,55.2,87.39,7.2,69.13,26.6,83.94,76.50,7.94,88.65
6095251500,4326,Solano ,94590,Vallejo,-122.2497147,38.111521,41.33,77.16,75-80%,CalEnviroScreen 4.0 Top 25%,0.036,13.62,9.083510332,39.02,0.208,63.63,299.97,24.03,87.93,95.44,0.00,0.00,997.0343425,63.59,418.8513054,15.43,0,0.00,36.5,83.99,0.5,69.40,0,0.00,0.25,11.59,37.23,4.55,35.03,199.35,99.81,6.3,80.34,21.22,91.55,22.7,69.44,NA,NA,51,83.04,13.8,95.50,30.3,91.04,87.66,9.09,98.23
6047000802,4109,Merced ,95301,Atwater,-120.5855674,37.3434621,41.33,77.14,75-80%,CalEnviroScreen 4.0 Top 25%,0.055,72.55,12.01370905,79.09,0.270,73.14,827.96,95.64,31.99,26.47,727.63,87.41,35.92416637,15.75,920.2925858,53.01,0,0.00,1,6.97,0.1,16.64,0,0.00,10.25,91.43,49.59,6.06,69.40,67.25,76.47,5.05,53.85,21.14,91.03,25.7,74.41,12.2,69.22,35.6,62.59,8.3,77.10,7.6,5.82,65.80,6.83,74.22
6037197300,4052,Los Angeles,90026,Los Angeles,-118.2520467,34.0811373,41.33,77.13,75-80%,CalEnviroScreen 4.0 Top 25%,0.049,59.69,12.35660149,90.27,0.291,75.37,787.94,92.53,55.81,59.72,0.00,0.00,1705.647359,75.86,812.3080413,45.11,7.35,51.10,11.2,49.93,0.16,28.30,13,91.87,0.1,2.52,56.46,6.89,85.24,55.72,63.70,6.25,79.73,14.06,60.59,13.6,52.13,9.5,59.79,24,42.61,2.7,13.18,21.9,70.23,57.80,6.00,62.15
6071009904,13319,San Bernardino,92394,Victorville,-117.3359,34.515479,41.33,77.12,75-80%,CalEnviroScreen 4.0 Top 25%,0.061,84.58,7.39535961,9.00,0.175,57.42,320.97,30.25,43.33,41.84,6.91,57.21,29.6376673,14.20,1197.314662,68.64,0,0.00,1.5,10.64,0.435,64.63,0,0.00,2,52.90,38.81,4.74,39.70,70.58,78.84,6.73,87.02,20.24,88.11,20.1,65.03,12.9,71.16,63.6,94.07,19.2,99.01,28.7,88.25,84.08,8.72,96.05
6059001202,3662,Orange ,90631,La Habra,-117.9434406,33.9331436,41.32,77.11,75-80%,CalEnviroScreen 4.0 Top 25%,0.049,59.69,12.0571373,81.58,0.073,26.96,824.59,95.58,68.61,77.34,0.00,0.00,2923.203349,84.53,699.8633001,36.13,1,17.08,11,49.83,0.235,40.93,6,58.69,2.2,54.85,53.24,6.50,78.68,47.28,52.59,5.04,53.46,15.01,66.33,28.6,78.33,9,57.76,40.6,69.96,8.7,79.72,15.2,39.70,61.28,6.36,67.59
6059074805,5288,Orange ,92704,Santa Ana,-117.9026546,33.7371732,41.31,77.09,75-80%,CalEnviroScreen 4.0 Top 25%,0.048,51.90,11.82305063,70.43,0.200,62.08,409.36,46.48,63.27,70.46,0.00,0.00,4347.490153,90.71,1367.329958,74.39,4.9,41.62,0,0.00,0.345,55.42,0,0.00,0.95,26.74,47.12,5.75,62.58,46.42,51.15,5.96,74.39,11.98,45.97,55.5,98.44,29.3,95.33,60.2,91.76,4.3,35.02,27.4,85.75,69.22,7.18,79.21
6013336201,4056,Contra Costa,94520,Concord,-122.0474489,37.9606497,41.30,77.08,75-80%,CalEnviroScreen 4.0 Top 25%,0.039,17.65,8.845924874,33.98,0.507,90.23,255.47,12.35,81.98,91.04,0.99,42.83,934.3083293,62.65,3167.539218,96.58,9,58.17,9.5,44.83,0.385,59.79,1,12.45,0,0.00,48.96,5.98,67.63,98.8,92.21,3.8,22.08,17.03,76.38,24.6,72.51,14.2,75.19,34.7,61.28,8.1,76.05,20.1,63.26,66.61,6.91,75.29
6019002906,5229,Fresno ,93727,Fresno,-119.7272787,36.7613333,41.30,77.07,75-80%,CalEnviroScreen 4.0 Top 25%,0.062,88.70,13.70838432,96.94,0.067,24.84,733.95,84.39,56.31,60.48,0.00,0.00,1216.31132,68.85,968.0997023,56.08,1.2,18.70,1.9,11.34,0,0.00,0,0.00,0,0.00,42.03,5.13,48.64,73.02,80.63,5.84,71.79,12.64,51.46,37.4,87.67,16.3,80.01,63.5,93.98,16.3,97.90,23.8,76.54,77.59,8.05,89.71
6039000506,6471,Madera ,93638,Unincorporated Madera County area,-120.0985344,37.0354441,41.30,77.05,75-80%,CalEnviroScreen 4.0 Top 25%,0.058,78.01,12.18145227,87.87,0.092,34.52,466.70,55.99,26.78,20.09,290.22,82.66,820.8983053,60.80,779.7706042,42.78,0.5,7.71,3.2,22.28,0.135,23.72,4,43.78,4,70.42,49.75,6.07,69.67,96.07,91.58,4.59,40.94,31.97,99.74,30.1,80.31,4.3,33.31,33.6,59.52,8.8,80.39,10.2,14.69,65.53,6.80,73.83
6037503103,5204,Los Angeles,90605,South Whittier,-118.0407064,33.9281744,41.27,77.04,75-80%,CalEnviroScreen 4.0 Top 25%,0.048,53.73,11.80803464,69.94,0.102,37.93,709.24,78.18,80.73,89.97,0.00,0.00,3459.773905,86.61,741.1810334,39.59,6.5,47.26,7.55,39.50,0.06,8.76,2,23.88,4.45,71.41,50.72,6.19,72.03,47.14,52.26,4.85,48.27,18.43,82.44,21.7,67.60,7.5,51.10,34.3,60.62,8.9,81.01,24,77.21,64.25,6.66,71.81
6037573003,1843,Los Angeles,90806,Long Beach,-118.2020691,33.7943972,41.27,77.03,75-80%,CalEnviroScreen 4.0 Top 25%,0.040,20.85,11.64459056,64.23,0.284,74.66,339.04,34.73,83.81,92.48,0.00,0.00,17321.66634,99.30,914.8430107,52.69,0,0.00,19.5,67.47,1.465,89.95,10,82.97,2,52.90,56.13,6.85,84.64,88.32,89.18,2.5,4.54,17.92,80.47,29.3,79.42,7.1,49.09,40.8,70.34,3.6,25.23,20.8,66.07,58.05,6.02,62.49
6071004401,4284,San Bernardino,92376,San Bernardino,-117.3529084,34.0941764,41.27,77.02,75-80%,CalEnviroScreen 4.0 Top 25%,0.070,98.67,11.76292964,68.31,0.116,42.09,718.42,78.77,54.38,57.74,0.00,0.00,1030.786977,64.20,666.4146482,33.41,12,68.94,0,0.00,0.135,23.72,0,0.00,0,0.00,43.11,5.26,51.89,66.79,75.90,7.27,92.28,19.48,85.78,34,84.32,7.9,52.89,47.1,78.63,10.6,88.40,13,28.24,75.57,7.84,87.37
6001405902,2942,Alameda ,94606,Oakland,-122.240953,37.7909446,41.25,77.00,75-80%,CalEnviroScreen 4.0 Top 25%,0.029,3.12,9.478637686,44.28,0.381,83.58,110.41,4.21,87.93,95.45,0.00,0.00,446.5126546,49.39,324.2109418,9.48,6.15,46.40,39.55,85.80,0.185,31.38,14,93.36,0,0.00,41.26,5.04,46.53,99.29,92.36,6.55,84.15,10.29,32.24,40.3,90.22,25.4,92.72,46.3,77.81,11.3,90.59,29.8,90.24,78.95,8.19,91.45
6029002815,4006,Kern ,93309,Bakersfield,-119.0481028,35.3286336,41.25,76.99,75-80%,CalEnviroScreen 4.0 Top 25%,0.065,93.63,15.69504929,99.71,0.453,87.68,630.13,70.61,45.59,45.24,0.00,0.00,34.73306593,15.53,958.6630741,55.59,0,0.00,1,6.97,0.345,55.42,0,0.00,0,0.00,43.16,5.27,52.10,81.79,86.45,6.61,85.17,17.62,79.15,18.6,62.39,7.2,49.57,52.5,84.77,6.1,58.36,25.5,81.52,75.46,7.83,87.23
